6770514,Nobukazu Yoshioka|Tetsuo Tamai|Yijun Yu,,Engineering Adaptive Software Systems,,,,,books/sp/YB2019,https://doi.org/10.1007/978-981-13-2185-6_6,,,books/sp/19/YuYT19,2019-01-25,,,135-147,,,,,,Assessing Security and Privacy Behavioural Risks for Self-Protection Systems.,db/books/collections/YB2019.html#YuYT19,2019,,,,,
6770515,Reinhard Schütte,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_12,,,books/sp/19/Schutte19,2019-03-14,,,125-136,,,,,,Reference Models for Standard Software - Scientific Myth Instead of Practical Reality?,db/books/collections/BRS2019.html#Schutte19,2019,,,,,
6770516,Jan H. M. Korst|Mauro Barbieri|Sergio Consoli|Verus Pronk,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_2,,,books/sp/19/KorstPBC19,2019-03-08,,,39-73,,,,,,Introduction to Classification Algorithms and Their Performance Analysis Using Medical Examples.,db/books/collections/CRP2019.html#KorstPBC19,2019,,,,,
6770517,Lionel Montrieux|Naoyasu Ubayashi|Tianqi Zhao|Zhenjiang Hu|Zhi Jin,,Engineering Adaptive Software Systems,,,,,books/sp/YB2019,https://doi.org/10.1007/978-981-13-2185-6_4,,,books/sp/19/MontrieuxUZJH19,2019-01-25,,,95-114,,,,,,Bidirectional Transformations for Self-Adaptive Systems.,db/books/collections/YB2019.html#MontrieuxUZJH19,2019,,,,,
6770518,Bart Hompes|Joos C. A. M. Buijs|Prabhakar Dixit,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_12,,,books/sp/19/HompesDB19,2019-03-08,,,305-325,,,,,,Using Process Analytics to Improve Healthcare Processes.,db/books/collections/CRP2019.html#HompesDB19,2019,,,,,
6770519,Oladimeji Farri|Sadid A. Hasan,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_5,,,books/sp/19/HasanF19,2019-03-08,,,147-171,,,,,,Clinical Natural Language Processing with Deep Learning.,db/books/collections/CRP2019.html#HasanF19,2019,,,,,
6770520,Isabel Ramos,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_42,,,books/sp/19/Ramos19,2019-03-14,,,451-458,,,,,,The Attention Pattern Emerging from Information Technology: A Structural Perspective.,db/books/collections/BRS2019.html#Ramos19,2019,,,,,
6770521,Tobias Rieke,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_43,,,books/sp/19/Rieke19,2019-03-14,,,459-467,,,,,,Hybrid Project Management in Digitalization Projects at the University of Applied Sciences Münster.,db/books/collections/BRS2019.html#Rieke19,2019,,,,,
6770522,Charalampos Xanthopoulakis|Jacek Kustra|Monique Hendriks|Pieter C. Vos|Sergio Consoli,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_11,,,books/sp/19/HendriksXVCK19,2019-03-08,,,289-304,,,,,,Data Visualization in Clinical Practice.,db/books/collections/CRP2019.html#HendriksXVCK19,2019,,,,,
6770523,Alessio Maria Braccini|Stefano Za,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_35,,,books/sp/19/BracciniZ19,2019-03-14,,,373-384,,,,,,A Multiple Case Study Investigating Factors Negatively Influencing IT Value.,db/books/collections/BRS2019.html#BracciniZ19,2019,,,,,
6770524,Martin Dugas,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_25,,,books/sp/19/Dugas19,2019-03-14,,,263-270,,,,,,Data Structures in Medicine - On the Road to Data Standards.,db/books/collections/BRS2019.html#Dugas19,2019,,,,,
6770525,Alan R. Hevner|Richard C. Linger,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_37,,,books/sp/19/HevnerL19,2019-03-14,,,397-408,,,,,,Augmenting Internet of Things (IoT) Architectures with Semantic Capabilities.,db/books/collections/BRS2019.html#HevnerL19,2019,,,,,
6770526,Michael Rosemann,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_44,,,books/sp/19/Rosemann19,2019-03-14,,,469-480,,,,,,Structuring in the Digital Age.,db/books/collections/BRS2019.html#Rosemann19,2019,,,,,
6770527,Foutse Khomh|Yann-Gaël Guéhéneuc,,Handbook of Software Engineering,,,,,books/sp/CTK2019,https://doi.org/10.1007/978-3-030-00262-6_7,,,books/sp/19/GueheneucK19,2019-02-19,,,285-320,,,,,,Empirical Software Engineering.,db/books/collections/CTK2019.html#GueheneucK19,2019,,,,,
6770528,Nico Clever|Sascha Beilmann,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_16,,,books/sp/19/BeilmannC19,2019-03-14,,,167-178,,,,,,Structuring Quality Management with the icebricks Business Process Management Approach.,db/books/collections/BRS2019.html#BeilmannC19,2019,,,,,
6770529,Leon J. Osterweil|Nils Schwenzfeier|Volker Gruhn,,Handbook of Software Engineering,,,,,books/sp/CTK2019,https://doi.org/10.1007/978-3-030-00262-6_1,,,books/sp/19/OsterweilGS19,2019-02-19,,,1-49,,,,,,Process and Workflow.,db/books/collections/CTK2019.html#OsterweilGS19,2019,,,,,
6770530,Mathias Eggert,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_26,,,books/sp/19/Eggert19,2019-03-14,,,271-281,,,,,,Big Data Research - How to Structure the Changes of the Past Decade?,db/books/collections/BRS2019.html#Eggert19,2019,,,,,
6770531,Danny Weyns|Martina Maggio|Stepan Shevtsov,,Engineering Adaptive Software Systems,,,,,books/sp/YB2019,https://doi.org/10.1007/978-981-13-2185-6_2,,,books/sp/19/ShevtsovWM19,2019-01-25,,,35-55,,,,,,Self-Adaptation of Software Using Automatically Generated Control-Theoretical Solutions.,db/books/collections/YB2019.html#ShevtsovWM19,2019,,,,,
6770532,Hajo A. Reijers|Jan Mendling|Marcello La Rosa|Marlon Dumas,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_19,,,books/sp/19/MendlingDRR19,2019-03-14,,,203-211,,,,,,Structuring Business Process Management.,db/books/collections/BRS2019.html#MendlingDRR19,2019,,,,,
6770533,Doron A. Peled,,Handbook of Software Engineering,,,,,books/sp/CTK2019,https://doi.org/10.1007/978-3-030-00262-6_5,,,books/sp/19/Peled19,2019-02-19,,,193-222,,,,,,Formal Methods.,db/books/collections/CTK2019.html#Peled19,2019,,,,,
6770534,Albert Gatt|Ehud Reiter|Emiel Krahmer|Steffen Pauws,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_4,,,books/sp/19/PauwsGKR19,2019-03-08,,,119-145,,,,,,Making Effective Use of Healthcare Data Using Data-to-Text Technology.,db/books/collections/CRP2019.html#PauwsGKR19,2019,,,,,
6770535,Alexander I. Gromoff,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_36,,,books/sp/19/Gromoff19,2019-03-14,,,385-396,,,,,,Management in View of Digital Transformation.,db/books/collections/BRS2019.html#Gromoff19,2019,,,,,
6770536,Stephan Meisel,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_11,,,books/sp/19/Meisel19,2019-03-14,,,113-123,,,,,,All Dynamic Decision Problems Are Created with Equal Structure.,db/books/collections/BRS2019.html#Meisel19,2019,,,,,
6770537,Guiling Wang|Lin Liu|Marin Litoiu|Patrick Martin|Soichiro Hidaka|Xin Peng 0001|Yijun Yu|Zhenjiang Hu,,Engineering Adaptive Software Systems,,,,,books/sp/YB2019,https://doi.org/10.1007/978-981-13-2185-6_1,,,books/sp/19/HidakaHLLMPWY19,2019-02-07,,,1-33,,,,,,Design and Engineering of Adaptive Software Systems.,db/books/collections/YB2019.html#HidakaHLLMPWY19,2019,,,,,
6770538,Adrienne Heinrich|Aizea Lojo|Alejandro Rodríguez González|Andrejs Vasiljevs|Chiara Garattini|Cristóbal Costa Soria|Diego Reforgiato Recupero|Dirk Hamelinck|Elvira Narro Artigot|Ernestina Menasalvas|Felix Sasaki|Frank Moller Aarestrup|Gisele Roesems Kerremans|Jacek Kustra|Jack Thoms|Marga Martin Sanchez|Marija Despenic|Matteo Melideo|Miguel Angel Mayer|Milan Petkovic|Mário Romão|Nenad Stojanovic|Nozha Boujemaa|Patricia Casla|Paul Czech|Roel Wuyts|Roland Roller|Sergio Consoli|Stefan Rüping 0001|Stuart Campbell|Supriyo Chatterjea|Wessel Kraaij|Wilfried Verachtert|Wouter Spek|Ziawasch Abedjan,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_1,,,books/sp/19/AbedjanBCCCCSCDGHHKKLSMMMAAPRGKRRRSSSTVVW19,2019-03-29,,,3-38,,,,,,Data Science in Healthcare: Benefits, Challenges and Opportunities.,db/books/collections/CRP2019.html#AbedjanBCCCCSCDGHHKKLSMMMAAPRGKRRRSSSTVVW19,,,,,
6770539,August-Wilhelm Scheer,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_20,,,books/sp/19/Scheer19,2019-03-14,,,213-220,,,,,,The Development Lines of Process Automation.,db/books/collections/BRS2019.html#Scheer19,2019,,,,,
6770540,Stefan Stieglitz,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_31,,,books/sp/19/Stieglitz19,2019-03-14,,,325-334,,,,,,Social Media Data - A Glorious Mess.,db/books/collections/BRS2019.html#Stieglitz19,2019,,,,,
6770541,Daniel Beverungen|Jens Poeppelbuss|Martin Matzner,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_34,,,books/sp/19/BeverungenMP19,2019-03-14,,,361-372,,,,,,Structure, Structure, Structure? Designing and Managing Smart Service Systems as Socio-Technical Structures.,,,,,
6770542,Christoph Rosenkranz|Roland Holten,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_2,,,books/sp/19/HoltenR19,2019-03-14,,,13-22,,,,,,The Power of Structuring the Unknown-A Unique Human Capability.,db/books/collections/BRS2019.html#HoltenR19,2019,,,,,
6770543,Eric M. Dashofy,,Handbook of Software Engineering,,,,,books/sp/CTK2019,https://doi.org/10.1007/978-3-030-00262-6_13,,,books/sp/19/Dashofy19,2019-02-19,,,491-516,,,,,,Software Engineering in the Cloud.,db/books/collections/CTK2019.html#Dashofy19,2019,,,,,
6770544,Peter Fettke|Peter Loos,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_18,,,books/sp/19/FettkeL19,2019-03-14,,,191-201,,,,,,"""Strukturieren, Strukturieren, Strukturieren"" in the Era of Robotic Process Automation.",db/books/collections/BRS2019.html#FettkeL19,2019,,,,,
6770545,Ralf Knackstedt|Sebastian Bräuer|Thorsten Schoormann,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_9,,,books/sp/19/KnackstedtBS19,2019-03-14,,,87-100,,,,,,Tool Support for Designing Innovative Sustainable Business Models.,db/books/collections/BRS2019.html#KnackstedtBS19,2019,,,,,
6770546,Eric Meyer|Theresia Theurl,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_46,,,books/sp/19/TheurlM19,2019-03-14,,,489-500,,,,,,Structuring the Boundaries of the Firm.,db/books/collections/BRS2019.html#TheurlM19,2019,,,,,
6770547,Gordon Fraser|José Miguel Rojas,,Handbook of Software Engineering,,,,,books/sp/CTK2019,https://doi.org/10.1007/978-3-030-00262-6_4,,,books/sp/19/FraserR19,2019-02-19,,,123-192,,,,,,Software Testing.,db/books/collections/CTK2019.html#FraserR19,2019,,,,,
6770548,Ana Kostadinovska|Daniel Pletea|Muhammad Asim|Steffen Pauws,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_8,,,books/sp/19/KostadinovskaAPP19,2019-03-08,,,217-238,,,,,,Overview of Data Linkage Methods for Integrating Separate Health Data Sources.,db/books/collections/CRP2019.html#KostadinovskaAPP19,2019,,,,,
6770549,Eduardo Santana de Almeida,,Handbook of Software Engineering,,,,,books/sp/CTK2019,https://doi.org/10.1007/978-3-030-00262-6_8,,,books/sp/19/Almeida19,2019-02-19,,,321-348,,,,,,Software Reuse and Product Line Engineering.,db/books/collections/CTK2019.html#Almeida19,2019,,,,,
6770550,Anita Sarma,,Handbook of Software Engineering,,,,,books/sp/CTK2019,https://doi.org/10.1007/978-3-030-00262-6_10,,,books/sp/19/Sarma19,2019-02-19,,,375-398,,,,,,Coordination Technologies.,db/books/collections/CTK2019.html#Sarma19,2019,,,,,
6770551,Stefan Thaler|Vlado Menkovski,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_3,,,books/sp/19/ThalerM19,2019-03-08,,,75-116,,,,,,The Role of Deep Learning in Improving Healthcare.,db/books/collections/CRP2019.html#ThalerM19,2019,,,,,
6770552,Angelo Lucia|Peter A. DiMaggio,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_13,,,books/sp/19/LuciaD19,2019-03-08,,,327-345,,,,,,A Multi-Scale Computational Approach to Understanding Cancer Metabolism.,db/books/collections/CRP2019.html#LuciaD19,2019,,,,,
6770553,Herbert Kuchen,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_49,,,books/sp/19/Kuchen19,2019-03-14,,,527-536,,,,,,Parallel Programming with Algorithmic Skeletons.,db/books/collections/BRS2019.html#Kuchen19,2019,,,,,
6770554,Aldo Gangemi|Alessandro Russo 0001|Andrea Giovanni Nuzzolese|Diego Reforgiato Recupero|Luigi Asprino|Valentina Presutti,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_6,,,books/sp/19/AsprinoGNPR019,2019-03-08,,,173-193,,,,,,Ontology-Based Knowledge Management for Comprehensive Geriatric Assessment and Reminiscence Therapy on Social Robots.,db/books/collections/CRP2019.html#AsprinoGNPR019,2019,,,,,
6770555,Dimitris Karagiannis|Dominik Bork|Wilfrid Utz,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_8,,,books/sp/19/KaragiannisBU19,2019-03-14,,,75-86,,,,,,Metamodels as a Conceptual Structure: Some Semantical and Syntactical Operations.,db/books/collections/BRS2019.html#KaragiannisBU19,2019,,,,,
6770556,Sergei Gorlatch,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_48,,,books/sp/19/Gorlatch19,2019-03-14,,,515-525,,,,,,Send-Receive Considered Harmful: Toward Structured Parallel Programming.,db/books/collections/BRS2019.html#Gorlatch19,2019,,,,,
6770557,Gottfried Vossen|Jens Lechtenbörger,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_22,,,books/sp/19/VossenL19,2019-03-14,,,227-238,,,,,,Structuring What You Are Doing: 20 Years of Business Process Modelling.,db/books/collections/BRS2019.html#VossenL19,2019,,,,,
6770558,Amir Awan|Klaus Backhaus,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_32,,,books/sp/19/BackhausA19,2019-03-14,,,337-349,,,,,,The Paradigm Shift in Customer Analysis: Marketing or IT-Driven?,db/books/collections/BRS2019.html#BackhausA19,2019,,,,,
6770559,Wilfried Bernhardt,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_23,,,books/sp/19/Bernhardt19,2019-03-14,,,241-250,,,,,,Structuring Judicial Communication.,db/books/collections/BRS2019.html#Bernhardt19,2019,,,,,
6770560,Sara Hofmann,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_38,,,books/sp/19/Hofmann19,2019-03-14,,,409-419,,,,,,Structuring Governments' Success Factors in Social Media.,db/books/collections/BRS2019.html#Hofmann19,2019,,,,,
6770561,Andreas Pfingsten|Corinna Woyand,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_41,,,books/sp/19/PfingstenW19,2019-03-14,,,439-450,,,,,,Banking Regulation and Banking Supervision: Current Structure and Challenges.,db/books/collections/BRS2019.html#PfingstenW19,2019,,,,,
6770562,Wil M. P. van der Aalst,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_21,,,books/sp/19/Aalst19,2019-03-14,,,221-226,,,,,,Structuring Behavior or Not, That is the Question.,db/books/collections/BRS2019.html#Aalst19,,,,,
6770563,Robert Krimmer,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_39,,,books/sp/19/Krimmer19,2019-03-14,,,421-426,,,,,,A Structure for New Voting Technologies: What They Are, How They Are Used and Why.,db/books/collections/BRS2019.html#Krimmer19,,,,,
6770564,Ulrich Frank,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_5,,,books/sp/19/Frank19,2019-03-14,,,41-54,,,,,,Linguistic Structures in the Light of the Digital Transformation: Addressing the Conflict Between Reference and Change.,db/books/collections/BRS2019.html#Frank19,2019,,,,,
6770565,Heinz Lothar Grob,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_6,,,books/sp/19/Grob19,2019-03-14,,,55-61,,,,,,Structuring of an Evaluation Model for Projects.,db/books/collections/BRS2019.html#Grob19,2019,,,,,
6770566,Claudio Eccher|Mauro Dragoni|Michele Marchesoni|Rosa Maimone|Tania Bailoni,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_9,,,books/sp/19/DragoniBMME19,2019-03-08,,,239-265,,,,,,A Flexible Knowledge-Based Architecture for Supporting the Adoption of Healthy Lifestyles with Persuasive Dialogs.,db/books/collections/CRP2019.html#DragoniBMME19,2019,,,,,
6770567,Stefan Seidel,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_3,,,books/sp/19/Seidel19,2019-03-14,,,23-30,,,,,,Digital Technology and Structure.,db/books/collections/BRS2019.html#Seidel19,2019,,,,,
6770568,Ulrich Müller-Funk,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_30,,,books/sp/19/Muller-Funk19,2019-03-14,,,317-323,,,,,,Mining for the Evil - Or But Poking in Shades of Grey?,db/books/collections/BRS2019.html#Muller-Funk19,2019,,,,,
6770569,Richard N. Taylor,,Handbook of Software Engineering,,,,,books/sp/CTK2019,https://doi.org/10.1007/978-3-030-00262-6_3,,,books/sp/19/Taylor19,2019-02-19,,,93-122,,,,,,Software Architecture and Design.,db/books/collections/CTK2019.html#Taylor19,2019,,,,,
6770570,Philip Bitter|Thomas Hoeren,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_28,,,books/sp/19/HoerenB19,2019-03-14,,,297-305,,,,,,(Re)Structuring Data Law: Approaches to Data Property.,db/books/collections/BRS2019.html#HoerenB19,2019,,,,,
6770571,Alexandru Telea|Jacek Kustra,,Data Science for Healthcare,,,,,books/sp/CRP2019,https://doi.org/10.1007/978-3-030-05249-2_10,,,books/sp/19/KustraT19,2019-03-08,,,267-287,,,,,,Visual Analytics for Classifier Construction and Evaluation for Medical Data.,db/books/collections/CRP2019.html#KustraT19,2019,,,,,
6770572,Robert Winter,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_15,,,books/sp/19/Winter19,2019-03-14,,,153-163,,,,,,Blackboxing Data - Conceptualizing Data-Driven Exploration from a Business Perspective.,db/books/collections/BRS2019.html#Winter19,2019,,,,,
6770573,Andrea Zisman|Pedro Alexandre|Rafael Roque Aschoff,,Engineering Adaptive Software Systems,,,,,books/sp/YB2019,https://doi.org/10.1007/978-981-13-2185-6_5,,,books/sp/19/AschoffZA19,2019-01-25,,,115-134,,,,,,Parallel Adaptation of Multiple Service Composition Instances.,db/books/collections/YB2019.html#AschoffZA19,2019,,,,,
6770574,Cornelia Denz,,The Art of Structuring,,,,,books/sp/BRS2019,https://doi.org/10.1007/978-3-030-06234-7_24,,,books/sp/19/Denz19,2019-03-14,,,251-262,,,,,,Structuring and Securing Data with Holography - A Holistic Interdisciplinary Approach.,db/books/collections/BRS2019.html#Denz19,2019,,,,,
6770632,Carson Kai-Sang Leung,0000-0002-7541-9127,Frequent Pattern Mining,,,,,books/sp/fpm2014,https://doi.org/10.1007/978-3-319-07821-2_14,,,books/sp/fpm14/Leung14,2017-05-29,,,339-367,,,,,,Uncertain Frequent Pattern Mining.,db/books/collections/fpm2014.html#Leung14,2014,,,,,
6770633,Jianyong Wang|Jiawei Han 0001|Wei Shen 0004,,Frequent Pattern Mining,,,,,books/sp/fpm2014,https://doi.org/10.1007/978-3-319-07821-2_11,,,books/sp/fpm14/ShenWH14,2018-06-27,,,261-282,,,,,,Sequential Pattern Mining.,db/books/collections/fpm2014.html#ShenWH14,2014,,,,,
