6790815,Reynold Cheng|Sunil Prabhakar,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_80740,,,reference/db/PrabhakarC18a,2019-02-14,,,,,,encyclopedia,,,Indexing Uncertain Data.,db/reference/db/i2.html#PrabhakarC18a,2018,,,,,,
6790816,Barbara Carminati,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_328,,,reference/db/Carminati09c,2017-07-12,,,2523-2528,,,encyclopedia,,,Secure Data Outsourcing.,db/reference/db/s.html#Carminati09c,2009,,,,,,
6790817,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2628,,,reference/db/X09uu,2017-07-12,,,1115,,,encyclopedia,,,FD.,db/reference/db/f.html#X09uu,2009,,,,,,
6790818,Christopher B. Jones|Ross S. Purves,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_177,,,reference/db/JonesP09,2017-07-12,,,1227-1231,,,encyclopedia,,,Geographical Information Retrieval.,db/reference/db/g.html#JonesP09,2009,,,,,,
6790819,Antonios Deligiannakis,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_838,,,reference/db/Deligiannakis18,2019-02-14,,,,,,encyclopedia,,,View Maintenance Aspects.,db/reference/db/v2.html#Deligiannakis18,2018,,,,,,
6790820,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2450,,,reference/db/X09oo,2017-07-12,,,788,,,encyclopedia,,,Degrees of Consistency.,db/reference/db/d.html#X09oo,2009,,,,,,
6790821,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2758,,,reference/db/X09zd,2017-07-12,,,1308,,,encyclopedia,,,Hierarchical Regular-Decomposition Structures.,db/reference/db/h.html#X09zd,2009,,,,,,
6790822,Nigam Shah,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_37,,,reference/db/Shah18,2019-02-14,,,,,,encyclopedia,,,Biomedical Data/Content Acquisition, Curation.,db/reference/db/b2.html#Shah18,,,,,,
6790823,Kazuo Goda,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_1328,,,reference/db/Goda09c,2017-07-12,,,847,,,encyclopedia,,,Direct Attached Storage.,db/reference/db/d.html#Goda09c,2009,,,,,,
6790824,Michael F. Goodchild,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_353,,,reference/db/Goodchild09b,2017-07-12,,,2691-2695,,,encyclopedia,,,Spatial Data Analysis.,db/reference/db/s.html#Goodchild09b,2009,,,,,,
6790825,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2663,,,reference/db/X09vz,2017-07-12,,,1190,,,encyclopedia,,,Freshness Control.,db/reference/db/f.html#X09vz,2009,,,,,,
6790826,Jun Wang 0012|Stephen Robertson|Thomas Roelleke,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_919,,,reference/db/Roelleke0R18,2019-02-14,,,,,,encyclopedia,,,Probabilistic Retrieval Models and Binary Independence Retrieval (BIR) Model.,db/reference/db/p2.html#Roelleke0R18,2018,,,,,,
6790827,Gerhard Weikum,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_225,,,reference/db/Weikum18a,2019-02-14,,,,,,encyclopedia,,,Multilevel Recovery and the ARIES Algorithm.,db/reference/db/m2.html#Weikum18a,2018,,,,,,
6790828,Riccardo Torlone,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_207,,,reference/db/Torlone09,2017-07-12,,,1560-1564,,,encyclopedia,,,Interoperability in Data Warehouses.,db/reference/db/i.html#Torlone09,2009,,,,,,
6790829,Michalis Vazirgiannis,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_616,,,reference/db/Vazirgiannis09,2017-07-12,,,388-393,,,encyclopedia,,,Clustering Validity.,db/reference/db/c.html#Vazirgiannis09,2009,,,,,,
6790830,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2104,,,reference/db/X09cr,2017-07-12,,,201,,,encyclopedia,,,Backward Recovery.,db/reference/db/b.html#X09cr,2009,,,,,,
6790831,Claudio Bettini|Sushil Jajodia|Xiaoyang Sean Wang,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_397,,,reference/db/BettiniWJ09,2017-07-12,,,2968-2973,,,encyclopedia,,,Temporal Granularity.,db/reference/db/t.html#BettiniWJ09,2009,,,,,,
6790832,Reagan W. Moore,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_128,,,reference/db/Moore18a,2019-02-14,,,,,,encyclopedia,,,Digital Archives and Preservation.,db/reference/db/d2.html#Moore18a,2018,,,,,,
6790833,Michael J. Franklin|Yanlei Diao,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_785,,,reference/db/DiaoF18a,2019-02-14,,,,,,encyclopedia,,,XML Publish/Subscribe.,db/reference/db/x2.html#DiaoF18a,2018,,,,,,
6790834,Sarunas Girdzijauskas|Wojciech Galuba,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_1230,,,reference/db/GalubaG09c,2017-07-12,,,2081-2082,,,encyclopedia,,,Peer-to-Peer System.,db/reference/db/p.html#GalubaG09c,2009,,,,,,
6790835,Dennis E. Shasha|Philippe Bonnet,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_77,,,reference/db/BonnetS18i,2019-02-14,,,,,,encyclopedia,,,Tuning Concurrency Control.,db/reference/db/t2.html#BonnetS18i,2018,,,,,,
6790836,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3688,,,reference/db/X09xxdr,2017-07-12,,,2793,,,encyclopedia,,,Stewardship.,db/reference/db/s.html#X09xxdr,2009,,,,,,
6790837,Guadalupe Canahuate|Hakan Ferhatosmanoglu,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_1282,,,reference/db/CanahuateF18,2019-02-14,,,,,,encyclopedia,,,Bitmap-Based Index Structures.,db/reference/db/b2.html#CanahuateF18,2018,,,,,,
6790838,Ippokratis Pandis|Nikos Hardavellas,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_661,,,reference/db/HardavellasP09c,2017-07-12,,,1981-1985,,,encyclopedia,,,Operator-Level Parallelism.,db/reference/db/o.html#HardavellasP09c,2009,,,,,,
6790839,Kenneth Salem,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_724,,,reference/db/Salem18,2019-02-14,,,,,,encyclopedia,,,Sagas.,db/reference/db/s2.html#Salem18,2018,,,,,,
6790840,Richard T. Snodgrass,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_439,,,reference/db/Snodgrass18a,2019-02-14,,,,,,encyclopedia,,,TSQL2.,db/reference/db/t2.html#Snodgrass18a,2018,,,,,,
6790841,Torben Bach Pedersen,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_887,,,reference/db/Pedersen09b,2017-07-12,,,1308-1309,,,encyclopedia,,,Hierarchy.,db/reference/db/h.html#Pedersen09b,2009,,,,,,
6790842,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3529,,,reference/db/X09xyo,2017-07-12,,,2497,,,encyclopedia,,,Schema Normalization.,db/reference/db/s.html#X09xyo,2009,,,,,,
6790843,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2038,,,reference/db/X09as,2017-07-12,,,84,,,encyclopedia,,,Anchor.,db/reference/db/a.html#X09as,2009,,,,,,
6790844,Christian Böhm|Claudia Plant,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_804,,,reference/db/BohmP18,2019-02-14,,,,,,encyclopedia,,,High-Dimensional Indexing.,db/reference/db/h2.html#BohmP18,2018,,,,,,
6790845,Cong Yu 0001|Fatma Özcan|H. V. Jagadish|Torsten Grust,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_800,,,reference/db/GrustJO018,2019-02-14,,,,,,encyclopedia,,,XQuery Processors.,db/reference/db/x2.html#GrustJO018,2018,,,,,,
6790846,Wee Hyong Tok,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_711,,,reference/db/Tok18,2019-02-14,,,,,,encyclopedia,,,Distributed Deadlock Management.,db/reference/db/d2.html#Tok18,2018,,,,,,
6790847,Paolo Terenziani,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_287,,,reference/db/Terenziani09,2017-07-12,,,2225-2229,,,encyclopedia,,,Qualitative Temporal Reasoning.,db/reference/db/q.html#Terenziani09,2009,,,,,,
6790848,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3653,,,reference/db/X09xxcn,2017-07-12,,,2725,,,encyclopedia,,,Spatio-Temporal Approximation.,db/reference/db/s.html#X09xxcn,2009,,,,,,
6790849,Marta Patiño-Martínez|Ricardo Jiménez-Peris,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_314,,,reference/db/Jimenez-PerisP18b,2019-02-14,,,,,,encyclopedia,,,Replication for Scalability.,db/reference/db/r2.html#Jimenez-PerisP18b,2018,,,,,,
6790850,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2420,,,reference/db/X09nm,2017-07-12,,,719,,,encyclopedia,,,Database Materialization.,db/reference/db/d.html#X09nm,2009,,,,,,
6790851,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2547,,,reference/db/X09ry,2017-07-12,,,1009,,,encyclopedia,,,Entity Resolution.,db/reference/db/e.html#X09ry,2009,,,,,,
6790852,Ernst W. Biersack|Pascal Felber,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_1228,,,reference/db/FelberB09,2017-07-12,,,2061-2065,,,encyclopedia,,,Peer-To-Peer Content Distribution.,db/reference/db/p.html#FelberB09,2009,,,,,,
6790853,Aniruddha S. Gokhale,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_1200,,,reference/db/Gokhale18a,2019-02-14,,,,,,encyclopedia,,,DCE.,db/reference/db/d2.html#Gokhale18a,2018,,,,,,
6790854,Hugo Zaragoza|Marc Najork,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_463,,,reference/db/ZaragozaN18,2019-02-14,,,,,,encyclopedia,,,Web Search Relevance Ranking.,db/reference/db/w2.html#ZaragozaN18,2018,,,,,,
6790855,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3476,,,reference/db/X09xwq,2017-07-12,,,2431,,,encyclopedia,,,Retrieval Models.,db/reference/db/r.html#X09xwq,2009,,,,,,
6790856,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_4096,,,reference/db/X09xxqm,2017-07-12,,,3671,,,encyclopedia,,,XQuery Interpreter.,db/reference/db/x.html#X09xxqm,2009,,,,,,
6790857,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3196,,,reference/db/X09xnm,2017-07-12,,,1954,,,encyclopedia,,,Online Handwriting.,db/reference/db/o.html#X09xnm,2009,,,,,,
6790858,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2901,,,reference/db/X09f,2017-07-12,,,1578,,,encyclopedia,,,Java EE.,db/reference/db/j.html#X09f,2009,,,,,,
6790859,,,Encyclopedia of Database Systems,,,reference/db/Goda09,forward,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2011,,,reference/db/X09r,2017-07-12,,,37,,,encyclopedia,,,Active Disks.,db/reference/db/a.html#X09r,2009,,,,,,
6790860,Patrick Valduriez,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_1511,,,reference/db/Valduriez09b,2017-07-12,,,2637,,,encyclopedia,,,Shared-Disk Architecture.,db/reference/db/s.html#Valduriez09b,2009,,,,,,
6790861,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3894,,,reference/db/X09xxkd,2017-07-12,,,3201,,,encyclopedia,,,Tuple Relational Calculus.,db/reference/db/t.html#X09xxkd,2009,,,,,,
6790862,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2797,,,reference/db/X09xaj,2017-07-12,,,1342,,,encyclopedia,,,IF.,db/reference/db/i.html#X09xaj,2009,,,,,,
6790863,Christian S. Jensen|Richard T. Snodgrass,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_1431,,,reference/db/JensenS09aa,2017-07-12,,,3259,,,encyclopedia,,,Variable Time Span.,db/reference/db/v.html#JensenS09aa,2009,,,,,,
6790864,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2561,,,reference/db/X09sk,2017-07-12,,,1015,,,encyclopedia,,,Evaluation Forum.,db/reference/db/e.html#X09sk,2009,,,,,,
6790865,Guimei Liu,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_216,,,reference/db/Liu18c,2019-02-14,,,,,,encyclopedia,,,Max-Pattern Mining.,db/reference/db/m2.html#Liu18c,2018,,,,,,
6790866,James Caverlee,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_903,,,reference/db/Caverlee18,2019-02-14,,,,,,encyclopedia,,,Data Dictionary.,db/reference/db/d2.html#Caverlee18,2018,,,,,,
6790867,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2302,,,reference/db/X09jh,2017-07-12,,,496,,,encyclopedia,,,Copy Divergence.,db/reference/db/c.html#X09jh,2009,,,,,,
6790868,Dimitrios Gunopulos,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_618,,,reference/db/Gunopulos09,2017-07-12,,,374-375,,,encyclopedia,,,Cluster and Distance Measure.,db/reference/db/c.html#Gunopulos09,2009,,,,,,
6790869,Luc Bouganim,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_1080,,,reference/db/Bouganim09a,2017-07-12,,,2268-2272,,,encyclopedia,,,Query Load Balancing in Parallel Database Systems.,db/reference/db/q.html#Bouganim09a,2009,,,,,,
6790870,Gabriella Pasi,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_925,,,reference/db/Pasi18,2019-02-14,,,,,,encyclopedia,,,Fuzzy Models.,db/reference/db/f2.html#Pasi18,2018,,,,,,
6790871,Roger Zimmermann|Yu-Ling Hsueh,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_80712,,,reference/db/HsuehZ18,2019-02-14,,,,,,encyclopedia,,,Trip Planning Queries.,db/reference/db/t2.html#HsuehZ18,2018,,,,,,
6790872,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3732,,,reference/db/X09xxfc,2017-07-12,,,2898,,,encyclopedia,,,Synchronization Component.,db/reference/db/s.html#X09xxfc,2009,,,,,,
6790873,Jiashun Jin|Stephen E. Fienberg,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_1046,,,reference/db/FienbergJ18a,2019-02-14,,,,,,encyclopedia,,,Statistical Disclosure Limitation for~Data~Access.,db/reference/db/s2.html#FienbergJ18a,2018,,,,,,
6790874,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3240,,,reference/db/X09xow,2017-07-12,,,2012,,,encyclopedia,,,Paging in Web Search Engines.,db/reference/db/p.html#X09xow,2009,,,,,,
6790875,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3546,,,reference/db/X09xze,2017-07-12,,,2534,,,encyclopedia,,,Secure Database Systems.,db/reference/db/s.html#X09xze,2009,,,,,,
6790876,Susan Darling Urban|Suzanne W. Dietrich,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_249,,,reference/db/UrbanD18,2019-02-14,,,,,,encyclopedia,,,Object Data Models.,db/reference/db/o2.html#UrbanD18,2018,,,,,,
6790877,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3516,,,reference/db/X09xyc,2017-07-12,,,2474,,,encyclopedia,,,Scalable Replication.,db/reference/db/s.html#X09xyc,2009,,,,,,
6790878,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_4001,,,reference/db/X09xxno,2017-07-12,,,3478,,,encyclopedia,,,Web Information Extraction System.,db/reference/db/w.html#X09xxno,2009,,,,,,
6790879,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2858,,,reference/db/X09xcf,2017-07-12,,,1519,,,encyclopedia,,,Information Repository.,db/reference/db/i.html#X09xcf,2009,,,,,,
6790880,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2915,,,reference/db/X09xdp,2017-07-12,,,1587,,,encyclopedia,,,k-Distance Join.,db/reference/db/k.html#X09xdp,2009,,,,,,
6790881,Eric C. Jensen|Ophir Frieder|Steven M. Beitzel,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_493,,,reference/db/BeitzelJF09b,2017-07-12,,,1256,,,encyclopedia,,,GMAP.,db/reference/db/g.html#BeitzelJF09b,2009,,,,,,
6790882,Lei Zhang|Xin-Jing Wang,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_17,,,reference/db/WangZ18,2019-02-14,,,,,,encyclopedia,,,Annotation-Based Image Retrieval.,db/reference/db/a2.html#WangZ18,2018,,,,,,
6790883,Sara Cohen,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_1256,,,reference/db/Cohen09,2017-07-12,,,59-63,,,encyclopedia,,,Aggregation: Expressiveness and Containment.,db/reference/db/a.html#Cohen09,2009,,,,,,
6790884,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_4104,,,reference/db/X09km,2017-07-12,,,546,,,encyclopedia,,,CWM.,db/reference/db/c.html#X09km,2009,,,,,,
6790885,Georg Gottlob|Robert Baumgartner|Wolfgang Gatterbauer,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_1154,,,reference/db/BaumgartnerGG09,2017-07-12,,,3465-3471,,,encyclopedia,,,Web Data Extraction System.,db/reference/db/w.html#BaumgartnerGG09,2009,,,,,,
6790886,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3518,,,reference/db/X09xye,2017-07-12,,,2474,,,encyclopedia,,,Scale Out.,db/reference/db/s.html#X09xye,2009,,,,,,
6790887,Alan J. Demers|Johannes Gehrke|Mingsheng Hong|Mirek Riedewald,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_155,,,reference/db/HongDGR18,2019-02-14,,,,,,encyclopedia,,,Event and Pattern Detection over Streams.,db/reference/db/e2.html#HongDGR18,2018,,,,,,
6790888,Opher Etzion,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_582,,,reference/db/Etzion18l,2019-02-14,,,,,,encyclopedia,,,Retrospective Event Processing.,db/reference/db/r2.html#Etzion18l,2018,,,,,,
6790889,Himanshu Gupta,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_839,,,reference/db/Gupta09m,2017-07-12,,,2548-2550,,,encyclopedia,,,Self-Maintenance of Views.,db/reference/db/s.html#Gupta09m,2009,,,,,,
6790890,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2175,,,reference/db/X09fc,2017-07-12,,,329,,,encyclopedia,,,CIFS.,db/reference/db/c.html#X09fc,2009,,,,,,
6790891,Serguei Mankovskii,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_1186,,,reference/db/Mankovskii09,2017-07-12,,,516,,,encyclopedia,,,Coupling and De-coupling.,db/reference/db/c.html#Mankovskii09,2009,,,,,,
6790892,Ninghui Li,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_98,,,reference/db/Li18a,2019-02-14,,,,,,encyclopedia,,,Data Encryption.,db/reference/db/d2.html#Li18a,2018,,,,,,
6790893,Dennis E. Shasha|Philippe Bonnet,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_197,,,reference/db/BonnetS09b,2017-07-12,,,1433-1435,,,encyclopedia,,,Index Tuning.,db/reference/db/i.html#BonnetS09b,2009,,,,,,
6790894,Tore Risch,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_1104,,,reference/db/Risch09c,2017-07-12,,,2244,,,encyclopedia,,,QUEL.,db/reference/db/q.html#Risch09c,2009,,,,,,
6790895,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3222,,,reference/db/X09xok,2017-07-12,,,2005,,,encyclopedia,,,Ordering.,db/reference/db/o.html#X09xok,2009,,,,,,
6790896,Nicole Schweikardt,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_253,,,reference/db/Schweikardt18a,2019-02-14,,,,,,encyclopedia,,,One-Pass Algorithm.,db/reference/db/o2.html#Schweikardt18a,2018,,,,,,
6790897,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3934,,,reference/db/X09xxll,2017-07-12,,,3271,,,encyclopedia,,,Video Compression.,db/reference/db/v.html#X09xxll,2009,,,,,,
6790898,Huan Liu 0001|Lei Tang 0001|Payam Refaeilzadeh,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_565,,,reference/db/Refaeilzadeh0018,2019-02-14,,,,,,encyclopedia,,,Cross-Validation.,db/reference/db/c2.html#Refaeilzadeh0018,2018,,,,,,
6790899,Amnon Shabo,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_48,,,reference/db/Shabo09a,2017-07-12,,,968-972,,,encyclopedia,,,Electronic Health Record.,db/reference/db/e.html#Shabo09a,2009,,,,,,
6790900,Simone Fischer-Hübner,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_80600,,,reference/db/Fischer-Hubner09,2017-07-12,,,90-91,,,encyclopedia,,,Anonymity.,db/reference/db/a.html#Fischer-Hubner09,2009,,,,,,
6790901,Jonas Mellin|Mikael Berndtsson,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_515,,,reference/db/MellinB09f,2017-07-12,,,1080,,,encyclopedia,,,Explicit Event.,db/reference/db/e.html#MellinB09f,2009,,,,,,
6790902,Nigam Shah,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_37,,,reference/db/Shah09,2017-07-12,,,224-229,,,encyclopedia,,,Biomedical Data/Content Acquisition, Curation.,db/reference/db/b.html#Shah09,,,,,,
6790903,Marc Shapiro 0001,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_258,,,reference/db/000118b,2019-02-14,,,,,,encyclopedia,,,Optimistic Replication and Resolution.,db/reference/db/o2.html#000118b,2018,,,,,,
6790904,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3930,,,reference/db/X09xxlh,2017-07-12,,,3270,,,encyclopedia,,,Video Abstraction.,db/reference/db/v.html#X09xxlh,2009,,,,,,
6790905,Opher Etzion,,Encyclopedia of Database Systems (2nd ed.),,,,,reference/db/2018,https://doi.org/10.1007/978-1-4614-8265-9_571,,,reference/db/Etzion18a,2019-02-14,,,,,,encyclopedia,,,Complex Event Processing.,db/reference/db/c2.html#Etzion18a,2018,,,,,,
6790906,Grigoris Karvounarakis,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_968,,,reference/db/Karvounarakis09,2017-07-12,,,751-754,,,encyclopedia,,,Datalog.,db/reference/db/d.html#Karvounarakis09,2009,,,,,,
6790907,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2605,,,reference/db/X09ua,2017-07-12,,,1080,,,encyclopedia,,,Existence Time.,db/reference/db/e.html#X09ua,2009,,,,,,
6790908,Minos N. Garofalakis,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_539,,,reference/db/Garofalakis09,2017-07-12,,,857-863,,,encyclopedia,,,Discrete Wavelet Transform and Wavelet Synopses.,db/reference/db/d.html#Garofalakis09,2009,,,,,,
6790909,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_3030,,,reference/db/X09xhr,2017-07-12,,,1702,,,encyclopedia,,,MDR.,db/reference/db/m.html#X09xhr,2009,,,,,,
6790910,,,Encyclopedia of Database Systems,,,,,reference/db/2009,https://doi.org/10.1007/978-0-387-39940-9_2829,,,reference/db/X09xbk,2017-07-12,,,1425,,,encyclopedia,,,Incremental Maintenance of Recursive Views.,db/reference/db/i.html#X09xbk,2009,,,,,,
