74187,Hao Li|Heng Ji|William A. Wallace|Yulia Tyshchuk,,Social Network Analysis,,,,,series/lnsn/2014ms,https://doi.org/10.1007/978-3-319-12188-8_1,,,series/lnsn/TyshchukLJW14,2017-05-16,,,1-25,,,,,,The Emergence of Communities and Their Leaders on Twitter Following an Extreme Event.,db/series/lnsn/ms2014.html#TyshchukLJW14,2014,,,
74188,Dominique Raynaud,,From Sociology to Computing in Social Networks,,,,,series/lnsn/2010-1,https://doi.org/10.1007/978-3-7091-0294-7_12,,,series/lnsn/Raynaud10,2017-05-16,,,215-230,,,,,,Why Do Diffusion Data Not Fit the Logistic Model? A Note on Network Discreteness, Heterogeneity and Anisotropy.,db/series/lnsn/lnsn1.html#Raynaud10,,,
74189,Bai Wang 0001|Bin Wu 0001|Qi Ye,,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_16,,,series/lnsn/YeWW13,2018-02-22,,,373-392,,,,,,Detecting Communities in Massive Networks Efficiently with Flexible Resolution.,db/series/lnsn/lnsn6.html#YeWW13,2013,,,
74190,Georges Linarès|Serigne Gueye|Vincent Labatut|Xavier Bost,,Social Network Based Big Data Analysis and Applications,,,,,series/lnsn/2018kkkd,https://doi.org/10.1007/978-3-319-78196-9_3,,,series/lnsn/BostLGL18,2018-05-16,,,55-84,,,,,,Extraction and Analysis of Dynamic Conversational Networks from TV Series.,db/series/lnsn/kkkd2018.html#BostLGL18,2018,,,
74191,Konstantinos F. Xylogiannopoulos|Panagiotis Karampelas|Reda Alhajj,,Social Network Based Big Data Analysis and Applications,,,,,series/lnsn/2018kkkd,https://doi.org/10.1007/978-3-319-78196-9_9|https://www.wikidata.org/entity/Q57762629,,,series/lnsn/XylogiannopoulosKA18,2018-11-14,,,183-200,,,,,,Dynamic Pattern Detection for Big Data Stream Analytics.,db/series/lnsn/kkkd2018.html#XylogiannopoulosKA18,2018,,,
74192,Gordon Woo,,Counterterrorism and Open Source Intelligence,,,,,series/lnsn/2011-2,https://doi.org/10.1007/978-3-7091-0388-3_4,,,series/lnsn/Woo11,2017-05-16,,,49-59,,,,,,Interdiction of Plots with Multiple Operatives.,db/series/lnsn/lnsn2.html#Woo11,2011,,,
74193,Mahnaz Roshanaei|Richard Han|Shivakant Mishra,,Prediction and Inference from Social Networks and Social Media,,,,,series/lnsn/2017kao,https://doi.org/10.1007/978-3-319-51049-1_1,,,series/lnsn/RoshanaeiHM17,2018-05-23,,,1-18,,,,,,Having Fun?: Personalized Activity-Based Mood Prediction in Social Media.,db/series/lnsn/kao2017.html#RoshanaeiHM17,2017,,,
74194,Iraklis Varlamis|Magdalini Eirinaki|Malamati D. Louta,0000-0002-4711-3366,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_3,,,series/lnsn/VarlamisEL13,2017-06-14,,,49-74,,,,,,Application of Social Network Metrics to a Trust-Aware Collaborative Model for Generating Personalized User Recommendations.,db/series/lnsn/lnsn6.html#VarlamisEL13,2013,,,
74196,Martin Ester|Mohammad A. Tayebi|Patricia L. Brantingham|Richard Frank|Uwe Glässer,,Counterterrorism and Open Source Intelligence,,,,,series/lnsn/2011-2,https://doi.org/10.1007/978-3-7091-0388-3_6,,,series/lnsn/BrantinghamEFGT11,2017-05-16,,,73-102,,,,,,Co-offending Network Mining.,db/series/lnsn/lnsn2.html#BrantinghamEFGT11,2011,,,
74197,Calder Coalson|Carissa Knipe|David Liben-Nowell,,Applications of Social Media and Social Network Analysis,,,,,series/lnsn/2015kc,https://doi.org/10.1007/978-3-319-19003-7_3,,,series/lnsn/Liben-NowellKC15,2017-05-16,,,41-55,,,,,,Indifferent Attachment: The Role of Degree in Ranking Friends.,db/series/lnsn/kc2015.html#Liben-NowellKC15,2015,,,
74198,Jon G. Rokne|M. Omair Shafiq|Panagiotis Karampelas|Reda Alhajj|Tamer N. Jarada,,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_26,,,series/lnsn/ShafiqJKAR13,2017-05-16,,,589-613,,,,,,Integrating Online Social Network Analysis in Personalized Web Search.,db/series/lnsn/lnsn6.html#ShafiqJKAR13,2013,,,
74199,Abdul Rasool Qureshi|Nasrullah Memon|Uffe Kock Wiil,,From Sociology to Computing in Social Networks,,,,,series/lnsn/2010-1,https://doi.org/10.1007/978-3-7091-0294-7_8,,,series/lnsn/QureshiMW10,2017-05-16,,,135-156,,,,,,EWAS: Modeling Application for Early Detection of Terrorist Threats.,db/series/lnsn/lnsn1.html#QureshiMW10,2010,,,
74201,Cheng Chen|Kui Wu 0001|Venkatesh Srinivasan 0001|Xudong Zhang,,Recommendation and Search in Social Networks,,,,,series/lnsn/2015uta,https://doi.org/10.1007/978-3-319-14379-8_6,,,series/lnsn/ChenWSZ15,2018-11-22,,,101-118,,,,,,A Comprehensive Analysis of Detection of Online Paid Posters.,db/series/lnsn/uta2015.html#ChenWSZ15,2015,,,
74202,Dipankar Das 0001|Sivaji Bandyopadhyay,,Mining Social Networks and Security Informatics,,,,,series/lnsn/2013oerk,https://doi.org/10.1007/978-94-007-6359-3_7,,,series/lnsn/DasB13,2018-03-14,,,127-143,,,,,,Holder and Topic Based Analysis of Emotions on Blog Texts: A Case Study for Bengali.,db/series/lnsn/oerk2013.html#DasB13,2013,,,
74203,Carlos Sarraute|Eric Fleury|Martin Minnoni|Márton Karsai|Wei Du|Yongjun Liao,,Social Network Based Big Data Analysis and Applications,,,,,series/lnsn/2018kkkd,https://doi.org/10.1007/978-3-319-78196-9_8,,,series/lnsn/LiaoDKSMF18,2018-05-16,,,165-181,,,,,,Prepaid or Postpaid? That Is the Question: Novel Methods of Subscription Type Prediction in Mobile Phone Services.,db/series/lnsn/kkkd2018.html#LiaoDKSMF18,2018,,,
74204,Nasrullah Memon|Sarwat Nizamani|Uffe Kock Wiil,,Counterterrorism and Open Source Intelligence,,,,,series/lnsn/2011-2,https://doi.org/10.1007/978-3-7091-0388-3_14,,,series/lnsn/NizamaniMW11a,2017-05-16,,,265-283,,,,,,Cluster Based Text Classification Model.,db/series/lnsn/lnsn2.html#NizamaniMW11a,2011,,,
74205,Buket Kaya|Mustafa Poyraz,,Prediction and Inference from Social Networks and Social Media,,,,,series/lnsn/2017kao,https://doi.org/10.1007/978-3-319-51049-1_4,,,series/lnsn/KayaP17,2018-05-23,,,85-95,,,,,,Extracting Relations Between Symptoms by Age-Frame Based Link Prediction.,db/series/lnsn/kao2017.html#KayaP17,2017,,,
74206,Danilo Montesi|Luca Rossi 0003|Matteo Magnani,,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_18,,,series/lnsn/MagnaniM013,2017-05-16,,,411-426,,,,,,Factors Enabling Information Propagation in a Social Network Site.,db/series/lnsn/lnsn6.html#MagnaniM013,2013,,,
74207,Alexander Gross|Alexander Takata|Dhiraj Murthy|Stephanie Bond,,Mining Social Networks and Security Informatics,,,,,series/lnsn/2013oerk,https://doi.org/10.1007/978-94-007-6359-3_10,,,series/lnsn/MurthyGTB13,2017-05-16,,,183-202,,,,,,Evaluation and Development of Data Mining Tools for Social Network Analysis.,db/series/lnsn/oerk2013.html#MurthyGTB13,2013,,,
74208,Abdelghani Guerbas|Jon G. Rokne|Keivan Kianmehr|Mick J. Ridley|Mohamad Nagi|Panagiotis Karampelas|Reda Alhajj,,From Sociology to Computing in Social Networks,,,,,series/lnsn/2010-1,https://doi.org/10.1007/978-3-7091-0294-7_2,,,series/lnsn/NagiGKKRAR10,2017-05-16,,,13-34,,,,,,Employing Social Network Construction and Analysis in Web Structure Optimization.,db/series/lnsn/lnsn1.html#NagiGKKRAR10,2010,,,
74209,Luís Torgo|Nuno Guimarães|Álvaro Figueira,0000-0002-0507-7504|0000-0003-2854-2891,Social Network Based Big Data Analysis and Applications,,,,,series/lnsn/2018kkkd,https://doi.org/10.1007/978-3-319-78196-9_1|https://www.wikidata.org/entity/Q53538278,,,series/lnsn/GuimaraesTF18,2018-11-14,,,1-19,,,,,,Twitter as a Source for Time- and Domain-Dependent Sentiment Lexicons.,db/series/lnsn/kkkd2018.html#GuimaraesTF18,2018,,,
74210,Bradley S. Rees|Keith Brian Gallagher,,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_1,,,series/lnsn/ReesG13,2017-10-03,,,1-20,,,,,,EgoClustering: Overlapping Community Detection via Merged Friendship-Groups.,db/series/lnsn/lnsn6.html#ReesG13,2013,,,
74211,Carina Heppke,,From Sociology to Computing in Social Networks,,,,,series/lnsn/2010-1,https://doi.org/10.1007/978-3-7091-0294-7_19,,,series/lnsn/Heppke10,2017-05-16,,,365-376,,,,,,Unleash the CSS-Factor - A Social Capital Approach to the Benefits and Challenges of Corporate Social Software.,db/series/lnsn/lnsn1.html#Heppke10,2010,,,
74212,Daniel Krause|Ernesto Diaz-Aviles|Fabian Abel|Nicola Henze|Patrick Siehndel,,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_12,,,series/lnsn/SiehndelADHK13,2017-05-16,,,275-301,,,,,,Cross-Domain Analysis of the Blogosphere for Trend Prediction.,db/series/lnsn/lnsn6.html#SiehndelADHK13,2013,,,
74213,Loo-Nin Teow|Wei Shan Belinda Toh|Wen Haw Chong,,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_11,,,series/lnsn/ChongTT13,2017-05-16,,,255-273,,,,,,Efficient Extraction of High-Betweenness Vertices from Heterogeneous Networks.,db/series/lnsn/lnsn6.html#ChongTT13,2013,,,
74214,Martin Atzmueller,,Formal Concept Analysis of Social Networks,,,,,series/lnsn/2017mko,https://doi.org/10.1007/978-3-319-64167-6_3,,,series/lnsn/Atzmueller17,2018-04-26,,,41-58,,,,,,Descriptive Community Detection.,db/series/lnsn/mko2017.html#Atzmueller17,2017,,,
74215,Byung-Won On|Ee-Peng Lim|Jing Jiang 0001|Loo-Nin Teow,0000-0003-0065-8665,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_10,,,series/lnsn/OnLJT13,2019-02-12,,,227-253,,,,,,Engagingness and Responsiveness Behavior Models on the Enron Email Network and Its Application to Email Reply Order Prediction.,db/series/lnsn/lnsn6.html#OnLJT13,2013,,,
74216,Athanasios Voulodimos|David Salama Osborne|Efstathia Chatzi|Georgios Palaiokrassas|Kleopatra Konstanteli|Konstantinos Psychas|Simon Crowle|Theodora A. Varvarigou,,Applications of Social Media and Social Network Analysis,,,,,series/lnsn/2015kc,https://doi.org/10.1007/978-3-319-19003-7_11,,,series/lnsn/KonstanteliVPPCOCV15,2017-05-16,,,193-215,,,,,,Combining Social, Audiovisual and Experiment Content for Enhanced Cultural Experiences.,db/series/lnsn/kc2015.html#KonstanteliVPPCOCV15,,,
74217,Anna Stavrianou|Jean-Hugues Chauchat|Julien Velcin,,From Sociology to Computing in Social Networks,,,,,series/lnsn/2010-1,https://doi.org/10.1007/978-3-7091-0294-7_4,,,series/lnsn/StavrianouVC10,2017-05-16,,,59-79,,,,,,PROG: A Complementary Model to the Social Networks for Mining Forums.,db/series/lnsn/lnsn1.html#StavrianouVC10,2010,,,
74218,Elie Raad|Richard Chbeir,,Security and Privacy Preserving in Social Networks,,,,,series/lnsn/2013cb,https://doi.org/10.1007/978-3-7091-0894-9_1,,,series/lnsn/RaadC13,2017-05-16,,,3-45,,,,,,Privacy in Online Social Networks.,db/series/lnsn/cb2013.html#RaadC13,2013,,,
74219,Félix Cuadrado|Laurissa N. Tokarchuk|Stefan Poslad|Xinyue Wang,,Recommendation and Search in Social Networks,,,,,series/lnsn/2015uta,https://doi.org/10.1007/978-3-319-14379-8_1,,,series/lnsn/WangTCP15,2017-05-16,,,1-22,,,,,,Adaptive Identification of Hashtags for Real-Time Event Data Collection.,db/series/lnsn/uta2015.html#WangTCP15,2015,,,
74220,Alina Stoica|Christophe Prieur 0002|Zbigniew Smoreda,0000-0002-4047-7597,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_7,,,series/lnsn/StoicaSP13,2017-06-09,,,157-184,,,,,,A Local Structure-Based Method for Nodes Clustering: Application to a Large Mobile Phone Social Network.,db/series/lnsn/lnsn6.html#StoicaSP13,2013,,,
74221,Alessia D'Andrea|Fernando Ferri|Patrizia Grifoni|Tiziana Guzzo,,Social Networks: Analysis and Case Studies,,,,,series/lnsn/2014ge,https://doi.org/10.1007/978-3-7091-1797-2_10,,,series/lnsn/GuzzoDFG14,2017-05-16,,,233-248,,,,,,Social Media: The Evolution of e-Health Services.,db/series/lnsn/ge2014.html#GuzzoDFG14,2014,,,
74222,Awais Rashid|Christos Charitonidis|Paul J. Taylor,,Prediction and Inference from Social Networks and Social Media,,,,,series/lnsn/2017kao,https://doi.org/10.1007/978-3-319-51049-1_7,,,series/lnsn/CharitonidisRT17,2018-05-23,,,141-170,,,,,,Predicting Collective Action from Micro-Blog Data.,db/series/lnsn/kao2017.html#CharitonidisRT17,2017,,,
74223,Carlo Aliprandi|Federico Neri|Furio Camillo,,Counterterrorism and Open Source Intelligence,,,,,series/lnsn/2011-2,https://doi.org/10.1007/978-3-7091-0388-3_19,,,series/lnsn/NeriAC11,2017-05-16,,,391-412,,,,,,Mining the Web to Monitor the Political Consensus.,db/series/lnsn/lnsn2.html#NeriAC11,2011,,,
74224,Jean-Loup Guillaume|Romain Campigotto,,Social Network Analysis,,,,,series/lnsn/2014ms,https://doi.org/10.1007/978-3-319-12188-8_7,,,series/lnsn/CampigottoG14,2017-05-16,,,145-164,,,,,,The Power of Consensus: Random Graphs Still Have No Communities.,db/series/lnsn/ms2014.html#CampigottoG14,2014,,,
74225,Billel Hamadache|Hassina Seridi-Bouchelaghem|Nadir Farah,,Social Network Analysis,,,,,series/lnsn/2014ms,https://doi.org/10.1007/978-3-319-12188-8_6,,,series/lnsn/HamadacheSF14,2017-05-16,,,119-143,,,,,,An Elite Grouping of Individuals for Expressing a Core Identity Based on the Temporal Dynamicity or the Semantic Richness.,db/series/lnsn/ms2014.html#HamadacheSF14,2014,,,
74226,Jae C. Oh|JooYoung Lee,,Applications of Social Media and Social Network Analysis,,,,,series/lnsn/2015kc,https://doi.org/10.1007/978-3-319-19003-7_1,,,series/lnsn/LeeO15,2017-05-16,,,1-22,,,,,,A Node-Centric Reputation Computation Algorithm on Online Social Networks.,db/series/lnsn/kc2015.html#LeeO15,2015,,,
74227,Herbert Hamers|Peter Borm|Roy Lindelauf,,Counterterrorism and Open Source Intelligence,,,,,series/lnsn/2011-2,https://doi.org/10.1007/978-3-7091-0388-3_5,,,series/lnsn/LindelaufBH11,2017-05-16,,,61-72,,,,,,Understanding Terrorist Network Topologies and Their Resilience Against Disruption.,db/series/lnsn/lnsn2.html#LindelaufBH11,2011,,,
74228,Hiroyuki Ohsaki|Sho Tsugawa,,Influence and Behavior Analysis in Social Networks and Social Media,,,,,series/lnsn/2019ka,https://doi.org/10.1007/978-3-030-02592-2_10,,,series/lnsn/TsugawaO19,2018-12-17,,,193-210,,,,,,Robustness of Influence Maximization Against Non-adversarial Perturbations.,db/series/lnsn/ka2019.html#TsugawaO19,2019,,,
74229,Idrissa Sarr|Joseph Ndong|Rokia Missaoui,,Social Network Analysis,,,,,series/lnsn/2014ms,https://doi.org/10.1007/978-3-319-12188-8_3,,,series/lnsn/SarrNM14,2017-05-16,,,45-70,,,,,,Overlaying Social Networks of Different Perspectives for Inter-network Community Evolution.,db/series/lnsn/ms2014.html#SarrNM14,2014,,,
74230,Hiroyuki Toda|Jun Ito|Kyosuke Nishida|Tadasu Uchiyama|Takahide Hoshide,,Online Social Media Analysis and Visualization,,,,,series/lnsn/2014k,https://doi.org/10.1007/978-3-319-13590-8_2,,,series/lnsn/ItoNHTU14,2017-05-16,,,27-46,,,,,,Demographic and Psychographic Estimation of Twitter Users Using Social Structures.,db/series/lnsn/k2014.html#ItoNHTU14,2014,,,
74231,Gabriela Jurca|Jon G. Rokne|Omar Addam|Reda Alhajj,,Social Network Based Big Data Analysis and Applications,,,,,series/lnsn/2018kkkd,https://doi.org/10.1007/978-3-319-78196-9_5,,,series/lnsn/JurcaARA18a,2018-05-16,,,105-121,,,,,,Timelines of Prostate Cancer Biomarkers.,db/series/lnsn/kkkd2018.html#JurcaARA18a,2018,,,
74232,Julita Vassileva|Shi Shi|Thomas Largillier,,Online Social Media Analysis and Visualization,,,,,series/lnsn/2014k,https://doi.org/10.1007/978-3-319-13590-8_6,,,series/lnsn/ShiLV14,2017-05-16,,,99-127,,,,,,Rings: A Visualization Mechanism to Enhance the User Awareness on Social Networks.,db/series/lnsn/k2014.html#ShiLV14,2014,,,
74233,Esteban Fernando Ordóñez-Morales|Jack Fernando Bravo-Torres|Martín López Nores|Pablo Leonidas Gallegos-Segovia|Paúl Esteban Vintimilla-Tapia|Yolanda Blanco-Fernández,,Influence and Behavior Analysis in Social Networks and Social Media,,,,,series/lnsn/2019ka,https://doi.org/10.1007/978-3-030-02592-2_1,,,series/lnsn/Vintimilla-TapiaBGONB19,2018-12-17,,,1-25,,,,,,Social Network to Improve the Educational Experience with the Deployment of Different Learning Models.,db/series/lnsn/ka2019.html#Vintimilla-TapiaBGONB19,2019,,,
74234,Ponnurangam Kumaraguru|Prateek Dewan|Shrey Bagroy,,Social Network Based Big Data Analysis and Applications,,,,,series/lnsn/2018kkkd,https://doi.org/10.1007/978-3-319-78196-9_2,,,series/lnsn/DewanBK18,2018-05-16,,,21-54,,,,,,Hiding in Plain Sight: The Anatomy of Malicious Pages on Facebook.,db/series/lnsn/kkkd2018.html#DewanBK18,2018,,,
74235,Alison Smith|Ben Shneiderman|Sana Malik,,Applications of Social Media and Social Network Analysis,,,,,series/lnsn/2015kc,https://doi.org/10.1007/978-3-319-19003-7_9,,,series/lnsn/SmithMS15,2017-05-16,,,159-175,,,,,,Visual Analysis of Topical Evolution in Unstructured Text: Design and Evaluation of TopicFlow.,db/series/lnsn/kc2015.html#SmithMS15,2015,,,
74236,Alan Chia-Lung Chen|Jon G. Rokne|Panagiotis Karampelas|Reda Alhajj|Shang Gao 0005,,Counterterrorism and Open Source Intelligence,,,,,series/lnsn/2011-2,https://doi.org/10.1007/978-3-7091-0388-3_8,,,series/lnsn/ChenGKAR11,2018-07-16,,,143-158,,,,,,Finding Hidden Links in Terrorist Networks by Checking Indirect Links of Different Sub-Networks.,db/series/lnsn/lnsn2.html#ChenGKAR11,2011,,,
74237,Carmen Peláez-Moreno|Francisco J. Valverde-Albacete,,Formal Concept Analysis of Social Networks,,,,,series/lnsn/2017mko,https://doi.org/10.1007/978-3-319-64167-6_7,,,series/lnsn/Valverde-AlbaceteP17,2018-04-26,,,171-195,,,,,,A Formal Concept Analysis Look at the Analysis of Affiliation Networks.,db/series/lnsn/mko2017.html#Valverde-AlbaceteP17,2017,,,
74238,Ahmet Çelik|Claus Atzenbeck|Fatih Özgül|Nadir Gergin,0000-0001-8954-5899,Counterterrorism and Open Source Intelligence,,,,,series/lnsn/2011-2,https://doi.org/10.1007/978-3-7091-0388-3_17,,,series/lnsn/OzgulCAG11,2017-06-14,,,343-354,,,,,,Investigating Terrorist Attacks Using CDR Data: A Case Study.,db/series/lnsn/lnsn2.html#OzgulCAG11,2011,,,
74240,Cristina V. Lopes|David W. McDonald|Rich Caruana|Sara Javanmardi|Sholeh Forouzan,,Mining Social Networks and Security Informatics,,,,,series/lnsn/2013oerk,https://doi.org/10.1007/978-94-007-6359-3_11,,,series/lnsn/JavanmardiMCFL13,2017-05-16,,,203-225,,,,,,Learning to Detect Vandalism in Social Content Systems: A Study on Wikipedia - Vandalism Detection in Wikipedia.,db/series/lnsn/oerk2013.html#JavanmardiMCFL13,2013,,,
74241,Eric Leprêtre|Luigi Lancieri,0000-0002-1406-2937,Applications of Social Media and Social Network Analysis,,,,,series/lnsn/2015kc,https://doi.org/10.1007/978-3-319-19003-7_8,,,series/lnsn/LancieriL15,2018-11-02,,,143-158,,,,,,A New Linguistic Approach to Assess the Opinion of Users in Social Network Environments.,db/series/lnsn/kc2015.html#LancieriL15,2015,,,
74244,Marc Cheong|Vincent C. S. Lee,0000-0002-0637-3436,From Sociology to Computing in Social Networks,,,,,series/lnsn/2010-1,https://doi.org/10.1007/978-3-7091-0294-7_17,,,series/lnsn/CheongL10,2017-06-09,,,323-342,,,,,,Twitmographics: Learning the Emergent Properties of the Twitter Community.,db/series/lnsn/lnsn1.html#CheongL10,2010,,,
74245,Ee-Peng Lim|Feida Zhu|Roy Ka-Wei Lee|Yew-Yih Cheng,0000-0001-6077-4356|0000-0003-0065-8665,Applications of Social Media and Social Network Analysis,,,,,series/lnsn/2015kc,https://doi.org/10.1007/978-3-319-19003-7_2,,,series/lnsn/ChengLLZ15,2018-11-02,,,23-39,,,,,,Measuring Centralities for Transportation Networks Beyond Structures.,db/series/lnsn/kc2015.html#ChengLLZ15,2015,,,
74246,Marc Cheong|Vincent C. S. Lee,0000-0002-0637-3436,From Sociology to Computing in Social Networks,,,,,series/lnsn/2010-1,https://doi.org/10.1007/978-3-7091-0294-7_18,,,series/lnsn/CheongL10a,2017-06-09,,,343-362,,,,,,Dissecting Twitter: A Review on Current Microblogging Research and Lessons from Related Fields.,db/series/lnsn/lnsn1.html#CheongL10a,2010,,,
74248,Bruce Cronin,0000-0002-3776-8924,From Sociology to Computing in Social Networks,,,,,series/lnsn/2010-1,https://doi.org/10.1007/978-3-7091-0294-7_9,,,series/lnsn/Cronin10,2018-11-02,,,157-176,,,,,,Complex Dynamics in Information Sharing Networks.,db/series/lnsn/lnsn1.html#Cronin10,2010,,,
74249,Andreas Harrer|Sabrina Ziebarth|Sam Zeini,,From Sociology to Computing in Social Networks,,,,,series/lnsn/2010-1,https://doi.org/10.1007/978-3-7091-0294-7_7,,,series/lnsn/HarrerZZ10,2017-05-16,,,119-134,,,,,,Visualisation of the Dynamics for Longitudinal Analysis of Computer-mediated Social Networks-concept and Exemplary Cases.,db/series/lnsn/lnsn1.html#HarrerZZ10,2010,,,
74250,Jon G. Rokne|Muhaimenul Adnan|Reda Alhajj,,From Sociology to Computing in Social Networks,,,,,series/lnsn/2010-1,https://doi.org/10.1007/978-3-7091-0294-7_6,,,series/lnsn/AdnanAR10,2017-05-16,,,95-115,,,,,,Integrating Entropy and Closed Frequent Pattern Mining for Social Network Modelling and Analysis.,db/series/lnsn/lnsn1.html#AdnanAR10,2010,,,
74251,Christian Hütter 0001|Christian von der Weth|Klemens Böhm,,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_2,,,series/lnsn/WethBH13,2017-05-16,,,21-47,,,,,,Optimization Techniques for Multiple Centrality Computations.,db/series/lnsn/lnsn6.html#WethBH13,2013,,,
74252,Olivier Janssens|Rik Van de Walle|Sofie Van Hoecke,,Applications of Social Media and Social Network Analysis,,,,,series/lnsn/2015kc,https://doi.org/10.1007/978-3-319-19003-7_7,,,series/lnsn/JanssensWH15,2017-05-16,,,125-142,,,,,,A Learning Based Approach for Real-Time Emotion Classification of Tweets.,db/series/lnsn/kc2015.html#JanssensWH15,2015,,,
74254,Dominique Bouthinon|Guillaume Santini|Henry Soldano,,Formal Concept Analysis of Social Networks,,,,,series/lnsn/2017mko,https://doi.org/10.1007/978-3-319-64167-6_6,,,series/lnsn/SoldanoSB17,2018-04-26,,,143-170,,,,,,Formal Concept Analysis of Attributed Networks.,db/series/lnsn/mko2017.html#SoldanoSB17,2017,,,
74255,Marina L. Gavrilova|Padma Polash Paul|Reda Alhajj,,Applications of Social Media and Social Network Analysis,,,,,series/lnsn/2015kc,https://doi.org/10.1007/978-3-319-19003-7_12,,,series/lnsn/PaulGA15,2017-05-16,,,217-233,,,,,,Social Network Analysis for Biometric Template Protection.,db/series/lnsn/kc2015.html#PaulGA15,2015,,,
74256,Jean-Michel Balasque|Vincent Labatut,0000-0002-2619-2835,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_13,,,series/lnsn/LabatutB13,2017-06-14,,,303-330,,,,,,Informative Value of Individual and Relational Data Compared Through Business-Oriented Community Detection.,db/series/lnsn/lnsn6.html#LabatutB13,2013,,,
74257,Ana Isabel González-Tablas Ferreres|Arturo Ribagorda|José María de Fuentes|Lorena González-Manzano,0000-0002-4023-3197,Security and Privacy Preserving in Social Networks,,,,,series/lnsn/2013cb,https://doi.org/10.1007/978-3-7091-0894-9_4,,,series/lnsn/Gonzalez-ManzanoGFR13,2018-11-02,,,97-137,,,,,,User-Managed Access Control in Web Based Social Networks.,db/series/lnsn/cb2013.html#Gonzalez-ManzanoGFR13,2013,,,
74258,Anne Boyer|Armelle Brun|Ilham Esslimani,,The Influence of Technology on Social Network Analysis and Mining,,,,,series/lnsn/2013-6,https://doi.org/10.1007/978-3-7091-1346-2_20,,,series/lnsn/EsslimaniBB13,2017-05-16,,,455-470,,,,,,Towards Leader Based Recommendations.,db/series/lnsn/lnsn6.html#EsslimaniBB13,2013,,,
74259,Behrouz H. Far|Fatemeh Hendijani Fard,,Social Networks: Analysis and Case Studies,,,,,series/lnsn/2014ge,https://doi.org/10.1007/978-3-7091-1797-2_3,,,series/lnsn/FardF14a,2017-05-16,,,41-60,,,,,,Detecting Neutral Nodes in a Network of Heterogeneous Agent Based System.,db/series/lnsn/ge2014.html#FardF14a,2014,,,
74260,James A. Danowski,,Counterterrorism and Open Source Intelligence,,,,,series/lnsn/2011-2,https://doi.org/10.1007/978-3-7091-0388-3_12,,,series/lnsn/Danowski11,2017-05-16,,,223-247,,,,,,Counterterrorism Mining for Individuals Semantically-Similar to Watchlist Members.,db/series/lnsn/lnsn2.html#Danowski11,2011,,,
74262,Daniel Borchmann|Tom Hanika,,Formal Concept Analysis of Social Networks,,,,,series/lnsn/2017mko,https://doi.org/10.1007/978-3-319-64167-6_2,,,series/lnsn/BorchmannH17,2018-04-26,,,19-40,,,,,,Individuality in Social Networks.,db/series/lnsn/mko2017.html#BorchmannH17,2017,,,
74263,Behrouz H. Far|Fatemeh Hendijani Fard,,Online Social Media Analysis and Visualization,,,,,series/lnsn/2014k,https://doi.org/10.1007/978-3-319-13590-8_10,,,series/lnsn/FardF14,2017-05-16,,,201-228,,,,,,On the Usage of Network Visualization for Multiagent System Verification.,db/series/lnsn/k2014.html#FardF14,2014,,,
74264,Asadullah Shaikh|Nasrullah Memon|Panagiotis Karampelas|Shccraz Ali,,From Sociology to Computing in Social Networks,,,,,series/lnsn/2010-1,https://doi.org/10.1007/978-3-7091-0294-7_22,,,series/lnsn/ShaikhAMK10,2017-05-16,,,415-430,,,,,,SOA Security Aspects in Web-based Architectural Design.,db/series/lnsn/lnsn1.html#ShaikhAMK10,2010,,,
74265,Andreas Stafylopatis|Georgios Alexandridis|Georgios Siolas,,Recommendation and Search in Social Networks,,,,,series/lnsn/2015uta,https://doi.org/10.1007/978-3-319-14379-8_3,,,series/lnsn/AlexandridisSS15,2017-05-16,,,41-57,,,,,,Accuracy Versus Novelty and Diversity in Recommender Systems: A Nonuniform Random Walk Approach.,db/series/lnsn/uta2015.html#AlexandridisSS15,2015,,,
