71809,Marcin Blachnik,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_31,,,series/asc/Blachnik09,2019-03-07,,,257-264,,,,,,Comparison of Various Feature Selection Methods in Application to Prototype Best Rules.,db/series/asc/asc57.html#Blachnik09,2009,,,,
71810,Krzysztof Okarma,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_30,,,series/asc/Okarma11,2019-03-07,,,287-296,,,,,,Colour Image Quality Assessment Using the Combined Full-Reference Metric.,db/series/asc/asc95.html#Okarma11,2011,,,,
71811,Ali Asghar Beheshti Shirazi|Shahin Sohrabi,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_67,,,series/asc/SohrabiS11,2019-03-07,,,657-665,,,,,,A New Star Identification Algorithm Based on Fuzzy Algorithms.,db/series/asc/asc95.html#SohrabiS11,2011,,,,
71812,Krzysztof Grabczewski,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_16,,,series/asc/Grabczewski11,2019-03-07,,,147-155,,,,,,Unified View of Decision Tree Learning Machines for the Purpose of Meta-learning.,db/series/asc/asc95.html#Grabczewski11,2011,,,,
71813,Costin Badica|Marius Brezovan,,Synergies Between Knowledge Engineering and Software Engineering,,,,,series/asc/626,https://doi.org/10.1007/978-3-319-64161-4_6,,,series/asc/BrezovanB18,2018-01-31,,,107-127,,,,,,Using the Event-B Formal Method and the Rodin Framework for Verification the Knowledge Base of an Rule-Based Expert System.,db/series/asc/asc626.html#BrezovanB18,2018,,,,
71814,Kerstin Bach,,Synergies Between Knowledge Engineering and Software Engineering,,,,,series/asc/626,https://doi.org/10.1007/978-3-319-64161-4_7,,,series/asc/Bach18,2018-01-31,,,129-147,,,,,,Knowledge Engineering for Distributed Case-Based Reasoning Systems.,db/series/asc/asc626.html#Bach18,2018,,,,
71815,Camelia Chira|Camelia-Mihaela Pintea|Dumitru Dumitrescu,,Innovations in Hybrid Intelligent Systems,,,,,series/asc/2008-44,https://doi.org/10.1007/978-3-540-74972-1_6,,,series/asc/ChiraPD08,2017-05-16,,,33-39,,,,,,Sensitive Stigmergic Agent Systems - A Hybrid Approach to Combinatorial Optimization.,db/series/asc/asc44.html#ChiraPD08,2008,,,,
71816,Renato Cordeiro de Amorim,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_61,,,series/asc/Amorim09,2019-03-07,,,519-526,,,,,,An Adaptive Spell Checker Based on PS3M: Improving the Clusters of Replacement Words.,db/series/asc/asc57.html#Amorim09,2009,,,,
71817,Dariusz Frejlichowski|Pawel Forczmanski,0000-0002-3618-9146,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_1,,,series/asc/ForczmanskiF08,2017-06-09,,,3-10,,,,,,Strategies of Shape and Color Fusions for Content Based Image Retrieval.,db/series/asc/asc45.html#ForczmanskiF08,2008,,,,
71818,Christina Herzog|Jean-Marc Pierson|Laurent Lefèvre,,ICT Innovations for Sustainability,,,,,series/asc/2015-310,https://doi.org/10.1007/978-3-319-09228-7_3,,,series/asc/HerzogLP15,2017-05-16,,,49-67,,,,,,Actors for Innovation in Green IT.,db/series/asc/asc310.html#HerzogLP15,2015,,,,
71819,Robert Burduk,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_23,,,series/asc/Burduk11,2019-03-07,,,219-225,,,,,,Some Properties of Binary Classifier with Fuzzy-Valued Loss Function.,db/series/asc/asc95.html#Burduk11,2011,,,,
71820,Cezary Zielinski|Tomasz Kornuta|Wlodzimierz Kasprzak,,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_38,,,series/asc/KasprzakKZ14,2017-05-16,,,399-408,,,,,,A Virtual Receptor in a Robot Control Framework.,db/series/asc/asc267.html#KasprzakKZ14,,,,
71821,Adam Switonski|Marcin Michalak,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_41,,,series/asc/MichalakS11,2019-03-07,,,395-401,,,,,,Kernel Postprocessing of Multispectral Images.,db/series/asc/asc95.html#MichalakS11,2011,,,,
71822,Maciej Stefanczyk|Michal Walecki,0000-0001-9948-6319,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_46|https://www.wikidata.org/entity/Q57599903,,,series/asc/StefanczykW14,2018-11-14,,,487-496,,,,,,Localization of Essential Door Features for Mobile Manipulation.,db/series/asc/asc267.html#StefanczykW14,,,,
71823,László Szilágyi|Sándor M. Szilágyi|Zoltán Benyó,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_74,,,series/asc/SzilagyiSB07b,2017-05-16,,,737-745,,,,,,Support Vector Machine-Based ECG Compression.,db/series/asc/asc41.html#SzilagyiSB07b,2007,,,,
71824,Francesco Pantano|Giuseppe Di Modica|Orazio Tomarchio,0000-0003-4653-0480,Advances onto the Internet of Things,,,,,series/asc/2014-260,https://doi.org/10.1007/978-3-319-03992-3_14,,,series/asc/ModicaPT14,2017-06-09,,,191-208,,,,,,Sensor Node Plug-in System: A Service-Oriented Middleware for Wireless Sensor Networks.,db/series/asc/asc260.html#ModicaPT14,2014,,,,
71825,Daniele Peri|Elena Toscano|Gloria Martorella,,Advances onto the Internet of Things,,,,,series/asc/2014-260,https://doi.org/10.1007/978-3-319-03992-3_9,,,series/asc/MartorellaPT14,2017-05-16,,,121-133,,,,,,Hardware and Software Platforms for Distributed Computing on Resource Constrained Devices.,db/series/asc/asc260.html#MartorellaPT14,2014,,,,
71826,Marco Ortolani,,Advances onto the Internet of Things,,,,,series/asc/2014-260,https://doi.org/10.1007/978-3-319-03992-3_11,,,series/asc/Ortolani14,2017-05-16,,,153-165,,,,,,Extracting Structured Knowledge From Sensor Data for Hybrid Simulation.,db/series/asc/asc260.html#Ortolani14,2014,,,,
71827,Javier de Lope Asiaín|José Antonio Martín H.|Matilde Santos Peñas,0000-0003-1993-8368,Innovations in Hybrid Intelligent Systems,,,,,series/asc/2008-44,https://doi.org/10.1007/978-3-540-74972-1_24,,,series/asc/MartinAS08,2017-06-14,,,175-182,,,,,,Evolution of Neuro-controllers for Multi-link Robots.,db/series/asc/asc44.html#MartinAS08,2008,,,,
71828,Haruhiko Takase|Hiroharu Kawanaka|Kazuyoshi Takahashi|Koji Yamamoto|Shinji Tsuruoka|Yuji Sasano,,Advanced Intelligent Systems,,,,,series/asc/2014-268,https://doi.org/10.1007/978-3-319-05500-8_9,,,series/asc/SasanoKTYTT14,2017-05-16,,,85-94,,,,,,Analysis of 3D Polygon Data for Comfortable Grip Form Design.,db/series/asc/asc268.html#SasanoKTYTT14,2014,,,,
71829,Robert Burduk,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_53,,,series/asc/Burduk08a,2017-05-16,,,476-481,,,,,,Possibility of Use a Fuzzy Loss Function in Medical Diagnostics.,db/series/asc/asc47.html#Burduk08a,2008,,,,
71830,Agnese Augello|Salvatore Gaglio,0000-0001-6463-9151,Advances onto the Internet of Things,,,,,series/asc/2014-260,https://doi.org/10.1007/978-3-319-03992-3_2,,,series/asc/AugelloG14,2017-06-09,,,19-32,,,,,,Detection of User Activities in Intelligent Environments.,db/series/asc/asc260.html#AugelloG14,2014,,,,
71831,Dominik Belter|Jan Wietrzykowski|Krzysztof Walas|Michal R. Nowicki|Piotr Skrzypczynski,,Progress in Automation, Robotics and Measuring Techniques (2),,,,,series/asc/2015-351,https://doi.org/10.1007/978-3-319-15847-1_2,,,series/asc/BelterNSWW15,2018-12-20,,,11-21,,,,,,Lightweight RGB-D SLAM System for Search and Rescue Robots.,db/series/asc/asc351.html#BelterNSWW15,,,,
71832,Artur Przelaskowski|Grzegorz Ostrek|Jerzy Walecki|Katarzyna Sklinda|Rafal Józwiak,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_53,,,series/asc/PrzelaskowskiOSWJ09,2019-03-07,,,447-454,,,,,,Stroke Slicer for CT-Based Automatic Detection of Acute Ischemia.,db/series/asc/asc57.html#PrzelaskowskiOSWJ09,2009,,,,
71833,Piotr S. Szczepaniak,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_41,,,series/asc/Szczepaniak08,2017-05-16,,,327-333,,,,,,Active Hypercontour as Information Fusion Method.,db/series/asc/asc45.html#Szczepaniak08,2008,,,,
71834,Andrzej Stec|Leszek Trybus|Zbigniew Swider,,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_29,,,series/asc/TrybusSS14,2017-05-16,,,295-306,,,,,,Relay Self-tuning of Industrial PID Temperature Controller with Set-Point Weighting.,db/series/asc/asc267.html#TrybusSS14,,,,
71835,Bartosz Trybus|Dariusz Rzonca|Jan Sadolewski,0000-0001-5724-0978,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_23,,,series/asc/RzoncaST14,2017-06-09,,,229-238,,,,,,Interfacing Inputs and Outputs with IEC 61131-3 Control Software.,db/series/asc/asc267.html#RzoncaST14,,,,
71836,Hung T. Nguyen 0002,,Interval / Probabilistic Uncertainty and Non-Classical Logics,,,,,series/asc/2008-46,https://doi.org/10.1007/978-3-540-77664-2_2,,,series/asc/Nguyen08,2017-05-16,,,5-15,,,,,,On Modeling of Uncertainty Measures and Observed Processes.,db/series/asc/asc46.html#Nguyen08,2008,,,,
71837,Éric Grégoire,,Formalisms for Reuse and Systems Integration,,,,,series/asc/2015-346,https://doi.org/10.1007/978-3-319-16577-6_12,,,series/asc/Gregoire15,2017-05-16,,,279-294,,,,,,Any-Time Knowledge Revision and Inconsistency Handling.,db/series/asc/asc346.html#Gregoire15,2015,,,,
71838,Chenyi Hu,,Interval / Probabilistic Uncertainty and Non-Classical Logics,,,,,series/asc/2008-46,https://doi.org/10.1007/978-3-540-77664-2_26,,,series/asc/Hu08,2017-05-16,,,341-352,,,,,,Using Interval Function Approximation to Estimate Uncertainty.,db/series/asc/asc46.html#Hu08,2008,,,,
71839,Krzysztof Wrobel|Lukasz Smacki,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_5,,,series/asc/SmackiW11,2019-03-07,,,41-49,,,,,,Lip Print Recognition Based on Mean Differences Similarity Measure.,db/series/asc/asc95.html#SmackiW11,2011,,,,
71840,Pawel Sitek,0000-0001-6108-0241,Progress in Automation, Robotics and Measuring Techniques,,,,,series/asc/2015-350,https://doi.org/10.1007/978-3-319-15796-2_25|https://www.wikidata.org/entity/Q57516512,,,series/asc/Sitek15,2018-11-14,,,243-254,,,,,,A Hybrid Approach to Sustainable Supply Chain Optimization.,db/series/asc/asc350.html#Sitek15,,,,
71841,Chris Preist|Daniel Schien|Lorenz M. Hilty|Vlad C. Coroama,0000-0001-5020-0586,ICT Innovations for Sustainability,,,,,series/asc/2015-310,https://doi.org/10.1007/978-3-319-09228-7_9,,,series/asc/SchienCHP15,2017-06-09,,,157-170,,,,,,The Energy Intensity of the Internet: Edge and Core Networks.,db/series/asc/asc310.html#SchienCHP15,2015,,,,
71842,Hubert Kaeslin,,ICT Innovations for Sustainability,,,,,series/asc/2015-310,https://doi.org/10.1007/978-3-319-09228-7_5,,,series/asc/Kaeslin15,2017-05-16,,,105-111,,,,,,Semiconductor Technology and the Energy Efficiency of ICT.,db/series/asc/asc310.html#Kaeslin15,2015,,,,
71843,Cédric Gossart,,ICT Innovations for Sustainability,,,,,series/asc/2015-310,https://doi.org/10.1007/978-3-319-09228-7_26,,,series/asc/Gossart15,2017-05-16,,,435-448,,,,,,Rebound Effects and ICT: A Review of the Literature.,db/series/asc/asc310.html#Gossart15,2015,,,,
71844,Leszek Rutkowski|Marcin Korytkowski|Rafal Scherer,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_40,,,series/asc/KorytkowskiRS08,2017-05-16,,,319-326,,,,,,On Speeding Up the Learning Process of Neuro-fuzzy Ensembles Generated by the Adaboost Algorithm.,db/series/asc/asc45.html#KorytkowskiRS08,2008,,,,
71845,Toly Chen,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_59,,,series/asc/Chen07b,2017-05-16,,,580-589,,,,,,A Fuzzy-Neural Approach with BPN Post-classification for Job Completion Time Prediction in a Semiconductor Fabrication Plant.,db/series/asc/asc41.html#Chen07b,2007,,,,
71846,Eugeniusz Budny|Jakub Szalatkiewicz|Roman Szewczyk|Tadeusz Missala|Wojciech Winiarski,,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_26,,,series/asc/SzalatkiewiczSBMW14,2017-05-16,,,265-274,,,,,,Identification of Thermal Response, of Plasmatron Plasma Reactor.,,,,
71847,Leszek J. Chmielewski|Marcin Bator,0000-0002-6881-3695|0000-0002-9725-2479,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_75,,,series/asc/BatorC08,2018-11-02,,,596-603,,,,,,Elimination of Linear Structures as an Attempt to Improve the Specificity of Cancerous Mass Detection in Mammograms.,db/series/asc/asc45.html#BatorC08,2008,,,,
71848,Milan Vlach,,Interval / Probabilistic Uncertainty and Non-Classical Logics,,,,,series/asc/2008-46,https://doi.org/10.1007/978-3-540-77664-2_14,,,series/asc/Vlach08,2017-05-16,,,176-186,,,,,,Topologies of Approximation Spaces of Rough Set Theory.,db/series/asc/asc46.html#Vlach08,2008,,,,
71849,Andreas Uhl|Roland Kwitt,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_5,,,series/asc/KwittU08,2017-05-16,,,35-43,,,,,,Multi-directional Multi-resolution Transforms for Zoom-Endoscopy Image Classification.,db/series/asc/asc45.html#KwittU08,2008,,,,
71850,Anna Fabijanska|Laurent Babout|Ludomir Stefanczyk|Marcin Janaszewski|Mariusz Jedrzejczyk|Michal Postolski|Michel Couprie,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_46,,,series/asc/PostolskiJFBCJS09,2019-03-07,,,389-396,,,,,,Reliable Airway Tree Segmentation Based on Hole Closing in Bronchial Walls.,db/series/asc/asc57.html#PostolskiJFBCJS09,2009,,,,
71851,Juliusz L. Kulikowski,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_38,,,series/asc/Kulikowski09,2019-03-07,,,319-327,,,,,,Pattern Recognition Driven by Domain Ontologies.,db/series/asc/asc57.html#Kulikowski09,2009,,,,
71852,Antony Grzanka|Artur Przelaskowski|D. Radomski|S. Graczyk,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_37,,,series/asc/RadomskiGGP08,2017-05-16,,,325-331,,,,,,Assessment of Uterine Contractile Activity during a Pregnancy Based on a Nonlinear Analysis of the Uterine Electromyographic Signal.,db/series/asc/asc47.html#RadomskiGGP08,2008,,,,
71853,Adel Alaeddini|I. Burhan Türksen|Mehdi Ghazanfari|Mohammad Hossein Fazel Zarandi,0000-0002-7308-7691,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_84,,,series/asc/ZarandiATG07,2017-06-14,,,842-852,,,,,,A Neuro-fuzzy Multi-objective Design of Shewhart Control Charts.,db/series/asc/asc41.html#ZarandiATG07,2007,,,,
71854,Ajith Abraham|Arijit Biswas|Sambarta Dasgupta|Swagatam Das,,Innovations in Hybrid Intelligent Systems,,,,,series/asc/2008-44,https://doi.org/10.1007/978-3-540-74972-1_34,,,series/asc/BiswasDDA08,2017-05-16,,,255-263,,,,,,Synergy of PSO and Bacterial Foraging Optimization - A Comparative Study on Numerical Benchmarks.,db/series/asc/asc44.html#BiswasDDA08,2008,,,,
71855,Jacek Cichosz|Wojciech Tarnawski,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_24,,,series/asc/TarnawskiC08,2017-05-16,,,217-224,,,,,,Fuzzy Rule-Based System for the Diagnosis of Laryngeal Pathology Based on Contact Endoscopy Images.,db/series/asc/asc47.html#TarnawskiC08,2008,,,,
71856,Robert D. Nowak,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_40,,,series/asc/Nowak08,2017-05-16,,,357-364,,,,,,Application to Estimate Haplotypes for Multiallelic Present-Absent Loci.,db/series/asc/asc47.html#Nowak08,2008,,,,
71857,Pericles A. Mitkas,,Progress in Automation, Robotics and Measuring Techniques (2),,,,,series/asc/2015-351,https://doi.org/10.1007/978-3-319-15847-1_17,,,series/asc/Mitkas15,2017-05-16,,,171-179,,,,,,Assistive Robots as Future Caregivers: The RAPP Approach.,db/series/asc/asc351.html#Mitkas15,,,,
71858,Albert Fornells-Herrera|Elisabet Golobardes|Eva Armengol|Guiomar Corral,0000-0003-4214-5227,Innovations in Hybrid Intelligent Systems,,,,,series/asc/2008-44,https://doi.org/10.1007/978-3-540-74972-1_16,,,series/asc/CorralAFG08,2017-06-09,,,112-119,,,,,,Data Security Analysis Using Unsupervised Learning and Explanations.,db/series/asc/asc44.html#CorralAFG08,2008,,,,
71859,Józef Korbicz|Maciej Hrebien,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_44,,,series/asc/HrebienK09,2019-03-07,,,373-380,,,,,,Database Supported Fine Needle Biopsy Material Diagnosis Routine.,db/series/asc/asc57.html#HrebienK09,2009,,,,
71860,Andrzej Szczurek|Barbara Flisowska-Wiercik|Iwona Rutkowska|Przemyslaw M. Szecówka,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_71,,,series/asc/RutkowskaFSS11,2019-03-07,,,697-706,,,,,,Artificial Neural Network Approach for Evaluation of Gas Sensor Array Responses.,db/series/asc/asc95.html#RutkowskaFSS11,2011,,,,
71861,Dawid Seredynski|Konrad Banachowicz|Tomasz Winiarski,,Progress in Automation, Robotics and Measuring Techniques (2),,,,,series/asc/2015-351,https://doi.org/10.1007/978-3-319-15847-1_31,,,series/asc/WiniarskiBS15,2017-05-16,,,319-328,,,,,,Two Mode Impedance Control of Velma Service Robot Redundant Arm.,db/series/asc/asc351.html#WiniarskiBS15,,,,
71863,Henryk Maciejewski,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_103,,,series/asc/Maciejewski08,2017-05-16,,,831-837,,,,,,Adaptive Selection of Feature Set Dimensionality for Classification of DNA Microarray Samples.,db/series/asc/asc45.html#Maciejewski08,2008,,,,
71864,Andrzej Salamonczyk|Wojciech S. Mokrzycki,0000-0003-1562-6762,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_13,,D,series/asc/MokrzyckiS08,2018-11-02,,,100-107,,,,,,New Results in Generation of Accurate 3 ,db/series/asc/asc45.html#MokrzyckiS08,2008,,,,
71865,Krzysztof Siminski,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_23,,,series/asc/Siminski09a,2019-03-07,,,187-194,,,,,,Data Noise Reduction in Neuro-fuzzy Systems.,db/series/asc/asc57.html#Siminski09a,2009,,,,
71866,Krzysztof Grabczewski|Norbert Jankowski,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_26,,,series/asc/JankowskiG08,2017-05-16,,,205-215,,,,,,Learning Machines Information Distribution System with Example Applications.,db/series/asc/asc45.html#JankowskiG08,2008,,,,
71867,Rafal Zdunek,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_77,,,series/asc/Zdunek11,2019-03-07,,,757-766,,,,,,Regularized NNLS Algorithms for Nonnegative Matrix Factorization with Application to Text Document Clustering.,db/series/asc/asc95.html#Zdunek11,2011,,,,
71868,Marcin Iwanowski|Michal Swiercz,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_40,,,series/asc/SwierczI11,2019-03-07,,,385-394,,,,,,Waterball - IterativeWatershed Algorithm with Reduced Oversegmentation.,db/series/asc/asc95.html#SwierczI11,2011,,,,
71869,Angelmar Constantino Roman|Hugo Bulegon|Nelson F. F. Ebecken|Silvio Bortoleto,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_52,,,series/asc/RomanBBE09,2019-03-07,,,439-446,,,,,,Electronic Records with Cardiovascular Monitoring System.,db/series/asc/asc57.html#RomanBBE09,2009,,,,
71870,Guangyi Ai|Hiroaki Wagatsuma|Kenta Shoji|Midori Yasukawa,,Advanced Intelligent Systems,,,,,series/asc/2014-268,https://doi.org/10.1007/978-3-319-05500-8_18,,,series/asc/AiSWY14,2017-05-16,,,189-196,,,,,,A Structure of Recognition for Natural and Artificial Scenes: Effect of Horticultural Therapy Focusing on Figure-Ground Organization.,db/series/asc/asc268.html#AiSWY14,2014,,,,
71871,Andrzej Milecki,,Progress in Automation, Robotics and Measuring Techniques,,,,,series/asc/2015-350,https://doi.org/10.1007/978-3-319-15796-2_13,,,series/asc/Milecki15,2017-05-16,,,127-136,,,,,,45 Years of Mechatronics - History and Future.,db/series/asc/asc350.html#Milecki15,,,,
71872,Michal Wozniak,,Information Technologies in Biomedicine,,,,,series/asc/2008-47,https://doi.org/10.1007/978-3-540-68168-7_49,,,series/asc/Wozniak08,2017-05-16,,,445-452,,,,,,Experiments on Linear Combiners.,db/series/asc/asc47.html#Wozniak08,2008,,,,
71873,Michal Wozniak|Wojciech Penar,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_47,,,series/asc/PenarW08,2017-05-16,,,371-377,,,,,,Experiments on Classifiers Obtained Via Decision Tree Induction Methods with Different Attribute Acquisition Cost Limit.,db/series/asc/asc45.html#PenarW08,2008,,,,
71874,Abdelouahed Gherbi|John Mullins|Sardaouna Hamadou,,Theoretical Information Reuse and Integration,,,,,series/asc/2016-446,https://doi.org/10.1007/978-3-319-31311-5_4,,,series/asc/HamadouMG16,2017-05-16,,,85-111,,,,,,A Real-Time Concurrent Constraint Calculus for Analyzing Avionic Systems Embedded in the IMA Connected Through TTEthernet.,db/series/asc/asc446.html#HamadouMG16,2016,,,,
71875,Asli Çelikyilmaz|I. Burhan Türksen,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_82,,,series/asc/CelikyilmazT07,2017-05-16,,,821-830,,,,,,New Cluster Validity Index with Fuzzy Functions.,db/series/asc/asc41.html#CelikyilmazT07,2007,,,,
71876,Michal Romaszewski|Przemyslaw Glomb,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_9,,,series/asc/RomaszewskiG09,2019-03-07,,,71-78,,,,,,3D Mesh Approximation Using Vector Quantization.,db/series/asc/asc57.html#RomaszewskiG09,2009,,,,
71877,Leszek Klukowski,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_10,,,series/asc/Klukowski11,2019-03-07,,,91-98,,,,,,Estimation of Tolerance Relation on the Basis of Pairwise Comparisons.,db/series/asc/asc95.html#Klukowski11,2011,,,,
71878,Boguslaw Cyganek,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_28,,,series/asc/Cyganek09,2019-03-07,,,231-238,,,,,,Recognition of Solid Objects in Images Invariant to Conformal Transformations.,db/series/asc/asc57.html#Cyganek09,2009,,,,
71879,Bogumila Mrozek,,Progress in Automation, Robotics and Measuring Techniques,,,,,series/asc/2015-350,https://doi.org/10.1007/978-3-319-15796-2_16,,,series/asc/Mrozek15,2017-05-16,,,157-167,,,,,,Immune Algorithm for Optimization of Membership Function in Fuzzy Models.,db/series/asc/asc350.html#Mrozek15,,,,
71880,Michal Romaszewski|Przemyslaw Glomb,,Computer Recognition Systems 4,,,,,series/asc/2011-95,https://doi.org/10.1007/978-3-642-20320-6_38,,,series/asc/RomaszewskiG11,2019-03-07,,,365-373,,,,,,The Effect of Multiple Training Sequences on HMM Classification of Motion Capture Gesture Data.,db/series/asc/asc95.html#RomaszewskiG11,2011,,,,
71881,Artur Przelaskowski|Mariusz Duplaga|Rafal Józwiak,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_19,,,series/asc/JozwiakPD09,2019-03-07,,,151-158,,,,,,Diagnostically Useful Video Content Extraction for Integrated Computer-Aided Bronchoscopy Examination System.,db/series/asc/asc57.html#JozwiakPD09,2009,,,,
71882,Dominik Belter|Donald Wlodkowic|Krzysztof Walas|Piotr Skrzypczynski,,Progress in Automation, Robotics and Measuring Techniques (2),,,,,series/asc/2015-351,https://doi.org/10.1007/978-3-319-15847-1_3,,,series/asc/BelterSWW15,2017-05-16,,,23-34,,,,,,Affordable Multi-legged Robots for Research and STEM Education: A Case Study of Design and Technological Aspects.,db/series/asc/asc351.html#BelterSWW15,,,,
71883,Claudia Gómez Santillán|Eustorgio Meza Conde|Laura Cruz Reyes|Rogelio Ortega Izaguirre|Tania Turrubiates López,0000-0002-4541-1642,Innovations in Hybrid Intelligent Systems,,,,,series/asc/2008-44,https://doi.org/10.1007/978-3-540-74972-1_59,,,series/asc/ReyesCLSI08,2017-06-09,,,454-461,,,,,,Statistical Selection of Relevant Features to Classify Random, Scale Free and Exponential Networks.,db/series/asc/asc44.html#ReyesCLSI08,,,,
71884,Wieslaw Pamula,,Computer Recognition Systems 3,,,,,series/asc/2009-57,https://doi.org/10.1007/978-3-540-93905-4_68,,,series/asc/Pamula09,2019-03-07,,,585-592,,,,,,Vehicle Detection Algorithm for FPGA Based Implementation.,db/series/asc/asc57.html#Pamula09,2009,,,,
71885,M. Inés Torres|Raquel Justo,,Computer Recognition Systems 2,,,,,series/asc/2008-45,https://doi.org/10.1007/978-3-540-75175-5_53,,,series/asc/JustoT08,2017-05-16,,,421-428,,,,,,Different Approaches to Class-Based Language Models Using Word Segments.,db/series/asc/asc45.html#JustoT08,2008,,,,
71886,Andrzej Milecki|Miroslaw Adamczyk,,Recent Advances in Automation, Robotics and Measuring Techniques,,,,,series/asc/2014-267,https://doi.org/10.1007/978-3-319-05353-0_1,,,series/asc/AdamczykM14,2017-05-16,,,3-10,,,,,,Application of Artificial Neural Network for Modelling of Electrohydraulic Drive.,db/series/asc/asc267.html#AdamczykM14,,,,
71887,Irfan Ertugrul|Mustafa Günes,,Analysis and Design of Intelligent Systems using Soft Computing Techniques,,,,,series/asc/2007-41,https://doi.org/10.1007/978-3-540-72432-2_65,,,series/asc/ErtugrulG07,2017-05-16,,,638-648,,,,,,Fuzzy Multi-criteria Decision Making Method for Machine Selection.,db/series/asc/asc41.html#ErtugrulG07,2007,,,,
