70793,Martina Koch|Nadine Schmidt-Mänz,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_15,,,series/class/Schmidt-ManzK05,2017-05-16,,,122-129,,,,,,Patterns in Search Queries.,db/series/class/class354028397.html#Schmidt-ManzK05,2005,,,
70794,Daniel Müllensiefen|Klaus Frieler,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_32,,,series/class/MullensiefenF06,2017-05-16,,,299-306,,,,,,Evaluating Different Approaches to Measuring the Similarity of Melodies.,db/series/class/class354034415.html#MullensiefenF06,2006,,,
70795,Marie Chavent|Yves Lechevallier,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_10,,,series/class/ChaventL06,2017-05-16,,,83-90,,,,,,Empirical Comparison of a Monothetic Divisive Clustering Method with the Ward and the k-means Clustering Methods.,db/series/class/class354034415.html#ChaventL06,2006,,,
70796,Claus Weihs|Klaus Friedrichs,,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_27,,,series/class/FriedrichsW13,2017-05-16,,,225-232,,,,,,Auralization of Auditory Models.,db/series/class/class364228893.html#FriedrichsW13,2013,,,
70797,Antonio Balzanella|Elvira Romano,0000-0001-8370-6006|0000-0001-8998-7099,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_34,,,series/class/RomanoB13,2017-06-09,,,297-304,,,,,,A Two-Phase Clustering Based Strategy for Outliers Detection in Georeferenced Curves.,db/series/class/class331900031.html#RomanoB13,2013,,,
70798,Isabella Sulis|Mariano Porcu,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_32,,,series/class/PorcuS13,2017-05-16,,,279-287,,,,,,The Credit Accumulation Process to Assess the Performances of Degree Programs: An Adjusted Indicator Based on the Result of Entrance Tests.,db/series/class/class331900031.html#PorcuS13,2013,,,
70799,Michael Salter-Townshend|Thomas Brendan Murphy,0000-0001-6232-9109,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_13,,,series/class/Salter-TownshendM13,2017-09-16,,,137-145,,,,,,Sentiment Analysis of Online Media.,db/series/class/class331900034.html#Salter-TownshendM13,2013,,,
70800,Almira Biglova|Frank J. Fabozzi|Stoyan V. Stoyanov|Svetlozar T. Rachev,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_30,,,series/class/RachevSBF05,2017-05-16,,,269-281,,,,,,An Empirical Examination of Daily Stock Return Distributions for U.S. Stocks.,db/series/class/class354028397.html#RachevSBF05,2005,,,
70801,Carlos Cuevas-Covarrubias|Carmen Villar-Patiño|Miguel Angel Mendez-Mendez,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_18,,,series/class/Villar-PatinoMC13,2017-05-16,,,185-193,,,,,,Interactive Principal Components Analysis: A New Technological Resource in the Classroom.,db/series/class/class331900034.html#Villar-PatinoMC13,2013,,,
70802,Anna Rutkowska-Ziarko,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_42,,,series/class/Rutkowska-Ziarko13,2017-05-16,,,417-426,,,,,,Fundamental Portfolio Construction Based on Mahalanobis Distance.,db/series/class/class331900034.html#Rutkowska-Ziarko13,2013,,,
70803,Stephen L. France,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_15,,,series/class/France13,2017-05-16,,,155-163,,,,,,Properties of a General Measure of Configuration Agreement.,db/series/class/class331900034.html#France13,2013,,,
70804,Alix Boc|Pierre Legendre|Vladimir Makarenkov,0000-0002-3838-3305,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_25|https://www.wikidata.org/entity/Q58192777,,,series/class/BocLM13,2018-11-14,,,253-260,,,,,,An Efficient Algorithm for the Detection and Classification of Horizontal Gene Transfer Events and Identification of Mosaic Genes.,db/series/class/class331900034.html#BocLM13,2013,,,
70805,Karen H. L. Tso|Lars Schmidt-Thieme,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_29,,,series/class/TsoS06,2017-05-16,,,271-278,,,,,,Empirical Analysis of Attribute-Aware Recommendation Algorithms with Variable Synthetic Data.,db/series/class/class354034415.html#TsoS06,2006,,,
70806,Adam Sagan|Eugene Kaciak,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_46,,,series/class/KaciakS13,2017-05-16,,,457-464,,,,,,Non-symmetrical Correspondence Analysis of Abbreviated Hard Laddering Interviews.,db/series/class/class331900034.html#KaciakS13,2013,,,
70807,Alzennyr Da Silva|Fabrice Rossi|Francisco de A. T. de Carvalho|Yves Lechevallier,0000-0003-4638-1286,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_5,,,series/class/RossiCLS06,2017-06-09,,,39-46,,,,,,Dissimilarities for Web Usage Mining.,db/series/class/class354034415.html#RossiCLS06,2006,,,
70808,Ali Tayari|Florent Domenach,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_5,,,series/class/DomenachT13,2017-05-16,,,59-67,,,,,,Implications of Axiomatic Consensus Properties.,db/series/class/class331900034.html#DomenachT13,2013,,,
70809,Christian Hennig,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_6,,,series/class/Hennig05,2017-05-16,,,47-56,,,,,,Fuzzy and Crisp Mahalanobis Fixed Point Clusters.,db/series/class/class354028397.html#Hennig05,2005,,,
70810,Eleonora Lorenzini|Paola Cerchiello,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_23,,,series/class/LorenziniC13,2017-05-16,,,201-208,,,,,,"Measuring the Success Factors of a Website: Statistical Methods and an Application to a ""Web District"".",db/series/class/class331900031.html#LorenziniC13,2013,,,
70811,Claudio Agostinelli|Mario Romanazzi,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_1,,,series/class/AgostinelliR13,2017-05-16,,,1-8,,,,,,Ordering Curves by Data Depth.,db/series/class/class331900031.html#AgostinelliR13,2013,,,
70812,Elvira Romano|Jorge Mateu,0000-0001-8998-7099|0000-0002-2868-7604,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_16,,,series/class/RomanoM13,2017-06-09,,,131-138,,,,,,Outlier Detection for Geostatistical Functional Data: An Application to Sensor Data.,db/series/class/class364228893.html#RomanoM13,2013,,,
70813,Claus Weihs|Karsten Luebke|Nils Raabe|Uwe Ligges,0000-0001-5875-6167,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_36,,,series/class/WeihsLLR05,2018-11-02,,,335-343,,,,,,klaR Analyzing German Business Cycles.,db/series/class/class354028397.html#WeihsLLR05,2005,,,
70814,José G. Dias,,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_23,,,series/class/Dias13a,2017-05-16,,,189-196,,,,,,Model-Based Clustering of Multistate Data with Latent Change: An Application with DHS Data.,db/series/class/class364228893.html#Dias13a,2013,,,
70815,Carlos Cuevas-Covarrubias,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_17,,,series/class/Cuevas-Covarrubias13,2017-05-16,,,175-183,,,,,,Principal Components Analysis for a Gaussian Mixture.,db/series/class/class331900034.html#Cuevas-Covarrubias13,2013,,,
70816,David Rossell|Donatello Telesca|Valen E. Johnson,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_35,,,series/class/RossellTJ13,2017-05-16,,,305-313,,,,,,High-Dimensional Bayesian Classifiers Using Non-Local Priors.,db/series/class/class331900031.html#RossellTJ13,2013,,,
70817,Ricardo Bezerra de Andrade e Silva,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_39,,,series/class/Silva13,2017-05-16,,,343-351,,,,,,A MCMC Approach for Learning the Structure of Gaussian Acyclic Directed Mixed Graphs.,db/series/class/class331900031.html#Silva13,2013,,,
70818,Günter Rudolph|Igor Vatolkin|Verena Mattern,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_53,,,series/class/MatternVR13,2017-05-16,,,519-528,,,,,,A Case Study About the Effort to Classify Music Intervals by Chroma and Spectrum Analysis.,db/series/class/class331900034.html#MatternVR13,2013,,,
70819,Alejandra Pérez-Bonilla|Karina Gibert,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_25,,,series/class/GibertP06,2017-05-16,,,229-237,,,,,,Revised Boxplot Based Discretization as the Kernel of Automatic Interpretation of Classes Using Numerical Variables.,db/series/class/class354034415.html#GibertP06,2006,,,
70820,Alessandra Guglielmi|Anna Maria Paganoni|Fabrizio Ruggeri|Francesca Ieva,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_17,,,series/class/GuglielmiIPR13,2017-05-16,,,141-149,,,,,,Hospital Clustering in the Treatment of Acute Myocardial Infarction Patients Via a Bayesian Semiparametric Approach.,db/series/class/class331900031.html#GuglielmiIPR13,2013,,,
70821,Grigory Alexandrovich|Hajo Holzmann|Surajit Ray,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_4,,,series/class/AlexandrovichHR13,2017-05-16,,,49-57,,,,,,On the Number of Modes of Finite Mixtures of Elliptical Distributions.,db/series/class/class331900034.html#AlexandrovichHR13,2013,,,
70823,Anne-Laure Boulesteix|Margret-Ruth Oelker,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_30,,,series/class/OelkerB13,2017-05-16,,,259-267,,,,,,On the Simultaneous Analysis of Clinical and Omics Data: A Comparison of Globalboosttest and Pre-validation Techniques.,db/series/class/class331900031.html#OelkerB13,2013,,,
70824,Henning Paul|Otto Opitz,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_13,,,series/class/OpitzP05,2017-05-16,,,108-112,,,,,,Aggregation of Ordinal Judgements Based on Condorcet's Majority Rule.,db/series/class/class354028397.html#OpitzP05,2005,,,
70825,Patrick Doreian,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_14,,,series/class/Doreian06,2017-05-16,,,119-130,,,,,,Some Open Problem Sets for Generalized Blockmodeling.,db/series/class/class354034415.html#Doreian06,2006,,,
70826,Andrea Bonanomi|Angelo Zanella|Gabriele Cantaluppi|Giuseppe Boari,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_43,,,series/class/ZanellaBBC13,2017-05-16,,,379-387,,,,,,A Simplified Latent Variable Structural Equation Model with Observable Variables Assessed on Ordinal Scales.,db/series/class/class331900031.html#ZanellaBBC13,2013,,,
70827,Dereje W. Gudicha|Jeroen K. Vermunt,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_8,,,series/class/GudichaV13,2017-05-16,,,87-94,,,,,,Mixture Model Clustering with Covariates Using Adjusted Three-Step Approaches.,db/series/class/class331900034.html#GudichaV13,2013,,,
70828,Herbert Geys|Ingo Böckenholt,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_22,,,series/class/BockenholtG05,2017-05-16,,,199-203,,,,,,Financial Management in an International Company: An OR-Based Approach for a Logistics Service Provider.,db/series/class/class354028397.html#BockenholtG05,2005,,,
70829,Daniel Baier|Sarah Frost,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_6,,,series/class/FrostB13,2017-05-16,,,69-78,,,,,,Comparing Earth Mover's Distance and its Approximations for Clustering Images.,db/series/class/class331900034.html#FrostB13,2013,,,
70830,Claus Weihs|Gero Szepannek|Karsten Luebke|Nils Raabe|Uwe Ligges,0000-0001-5875-6167,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_34,,,series/class/WeihsSLLR06,2018-11-02,,,315-322,,,,,,Local Models in Register Classification by Timbre.,db/series/class/class354034415.html#WeihsSLLR06,2006,,,
70831,Daniel Baier|Daniel Krausche|Sascha Voekler,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_50,,,series/class/VoeklerKB13,2017-05-16,,,491-498,,,,,,Product Design Optimization Using Ant Colony And Bee Algorithms: A Comparison.,db/series/class/class331900034.html#VoeklerKB13,2013,,,
70832,Christoph Winkler|Wolfgang Gaul,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_45,,,series/class/GaulW13,2017-05-16,,,449-456,,,,,,Optimal Network Revenue Management Decisions Including Flexible Demand Data and Overbooking.,db/series/class/class331900034.html#GaulW13,2013,,,
70833,Andreas Hotho|Christoph Schmitz 0001|Gerd Stumme|Robert Jäschke,0000-0003-3271-9653,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_28,,,series/class/SchmitzHJS06,2017-06-14,,,261-270,,,,,,Mining Association Rules in Folksonomies.,db/series/class/class354034415.html#SchmitzHJS06,2006,,,
70834,Bettina Grün|Kurt Hornik|Patrick Mair|Paul Hofmarcher,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_24,,,series/class/HofmarcherGHM13,2017-05-16,,,243-250,,,,,,Determining the Similarity Between US Cities Using a Gravity Model for Search Engine Query Data.,db/series/class/class331900034.html#HofmarcherGHM13,2013,,,
70835,Antonio Balzanella|Lidia Rivoli|Rosanna Verde,0000-0001-8370-6006|0000-0002-9959-4675,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_4,,,series/class/BalzanellaRV13,2017-06-09,,,27-35,,,,,,Data Stream Summarization by Histograms Clustering.,db/series/class/class331900031.html#BalzanellaRV13,2013,,,
70836,Heribert Reisinger|Udo Wagner,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_35,,,series/class/WagnerR05,2017-05-16,,,323-334,,,,,,The Option of No-Purchase in the Empirical Description of Brand Choice Behaviour.,db/series/class/class354028397.html#WagnerR05,2005,,,
70837,Alfredo Del Monte|Carlo Capuano|Domenico De Stefano|Maria Prosperina Vitale|Maria Rosaria D'Esposito,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_10,,,series/class/CapuanoSMDV13,2017-05-16,,,81-88,,,,,,The Analysis of Network Additionality in the Context of Territorial Innovation Policy: The Case of Italian Technological Districts.,db/series/class/class331900031.html#CapuanoSMDV13,2013,,,
70838,Bernd Stauß|Volker Schlecht,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_34,,,series/class/StaussS05,2017-05-16,,,313-322,,,,,,Heuristic Bundling.,db/series/class/class354028397.html#StaussS05,2005,,,
70839,Angelo Mazza|Antonio Punzo,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_26,,,series/class/MazzaP13,2017-05-16,,,225-232,,,,,,Using the Variation Coefficient for Adaptive Discrete Beta Kernel Graduation.,db/series/class/class331900031.html#MazzaP13,2013,,,
70840,Federico Marsich|Gabriella Schoier,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_38,,,series/class/SchoierM13,2017-05-16,,,333-342,,,,,,Importance Sampling: A Variance Reduction Method for Credit Risk Models.,db/series/class/class331900031.html#SchoierM13,2013,,,
70841,Angelo Mazza|Antonio Punzo,0000-0002-5225-7452,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_29,,,series/class/MazzaP13a,2017-06-09,,,243-250,,,,,,Graduation by Adaptive Discrete Beta Kernels.,db/series/class/class364228893.html#MazzaP13a,2013,,,
70842,Antonio Balzanella|Rosanna Verde|Yves Lechevallier,0000-0001-8370-6006|0000-0002-9959-4675,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_12,,,series/class/BalzanellaLV13,2017-06-09,,,97-104,,,,,,Clustering Data Streams by On-Line Proximity Updating.,db/series/class/class364228893.html#BalzanellaLV13,2013,,,
70843,Domenica Fioredistella Iezzi|Mario Mastrangelo|Scipione Sarlo,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_18,,,series/class/IezziMS13,2017-05-16,,,151-159,,,,,,A New Fuzzy Method to Classify Professional Profiles from Job Announcements.,db/series/class/class331900031.html#IezziMS13,2013,,,
70844,Cristiana Martini,,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_28,,,series/class/Martini13,2017-05-16,,,233-241,,,,,,Visualisation and Analysis of Affiliation Networks as Tools to Describe Professional Profiles.,db/series/class/class364228893.html#Martini13,2013,,,
70845,Klaus Frieler,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_31,,,series/class/Frieler06,2017-05-16,,,289-298,,,,,,Generalized N-gram Measures for Melodic Similarity.,db/series/class/class354034415.html#Frieler06,2006,,,
70846,Eugeniusz Gatnar,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_4,,,series/class/Gatnar05,2017-05-16,,,30-38,,,,,,A Diversity Measure for Tree-Based Classifier Ensembles.,db/series/class/class354028397.html#Gatnar05,2005,,,
70848,Claus Weihs|Günther Rötter|Igor Vatolkin,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_54,,,series/class/RotterVW13,2017-05-16,,,529-537,,,,,,Computational Prediction of High-Level Descriptors of Music Personal Categories.,db/series/class/class331900034.html#RotterVW13,2013,,,
70849,Giuseppe Bove,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_7,,,series/class/Bove13,2017-05-16,,,55-62,,,,,,Asymmetric Multidimensional Scaling Models for Seriation.,db/series/class/class331900031.html#Bove13,2013,,,
70850,Kay F. Hildebrand|Nina Büchel|Ulrich Müller-Funk,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_22,,,series/class/BuchelHM13,2017-05-16,,,223-232,,,,,,Factor Preselection and Multiple Measures of Dependence.,db/series/class/class331900034.html#BuchelHM13,2013,,,
70851,Andreas Hilbert,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_26,,,series/class/Hilbert05,2017-05-16,,,231-240,,,,,,Critical Success Factors for Data Mining Projects.,db/series/class/class354028397.html#Hilbert05,2005,,,
70852,Carlo Lauro|Federica Gioia,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_19,,,series/class/LauroG06,2017-05-16,,,171-183,,,,,,Dependence and Interdependence Analysis for Interval-Valued Variables.,db/series/class/class354034415.html#LauroG06,2006,,,
70853,Karl-Heinz Waldmann,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_20,,,series/class/Waldmann05,2017-05-16,,,177-185,,,,,,On Variability of Optimal Policies in Markov Decision Processes.,db/series/class/class354028397.html#Waldmann05,2005,,,
70854,Gastão Coelho Gomes|Sergio Camiz,,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_2,,,series/class/CamizG13,2017-05-16,,,11-18,,,,,,Joint Correspondence Analysis Versus Multiple Correspondence Analysis: A Solution to an Undetected Problem.,db/series/class/class364228893.html#CamizG13,2013,,,
70855,Patrick J. F. Groenen|Suzanne Winsberg,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_18,,,series/class/GroenenW06,2017-05-16,,,161-170,,,,,,Multidimensional Scaling of Histogram Dissimilarities.,db/series/class/class354034415.html#GroenenW06,2006,,,
70856,Daniel Baier|Michael Brusch,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_21,,,series/class/BaierB05,2017-05-16,,,189-198,,,,,,Linking Quality Function Deployment and Conjoint Analysis for New Product Design.,db/series/class/class354028397.html#BaierB05,2005,,,
70857,Frank Säuberlich|Kevin Smith|Mark Yuhn,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_32,,,series/class/SauberlichSY05,2017-05-16,,,290-299,,,,,,Analytical Lead Management in the Automotive Industry.,db/series/class/class354028397.html#SauberlichSY05,2005,,,
70858,Akinori Okada|Hiroyuki Tsurumi,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_31,,,series/class/OkadaT13,2017-05-16,,,269-278,,,,,,External Analysis of Asymmetric Multidimensional Scaling Based on Singular Value Decomposition.,db/series/class/class331900031.html#OkadaT13,2013,,,
70859,Plamen Dragiev|Robert Nadon|Vladimir Makarenkov,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_27,,,series/class/MakarenkovDN13,2017-05-16,,,269-277,,,,,,A New Effective Method for Elimination of Systematic Error in Experimental High-Throughput Screening.,db/series/class/class331900034.html#MakarenkovDN13,2013,,,
70860,Adrian Richter|Anne-Laure Boulesteix|Christoph Bernau,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_26,,,series/class/BoulesteixRB13,2017-05-16,,,261-268,,,,,,Complexity Selection with Cross-validation for Lasso and Sparse Partial Least Squares Using High-Dimensional Data.,db/series/class/class331900034.html#BoulesteixRB13,2013,,,
70861,Antonio Irpino|Rosanna Verde,0000-0001-9293-7180|0000-0002-9959-4675,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_20,,,series/class/IrpinoV06,2017-06-09,,,185-192,,,,,,A New Wasserstein Based Distance for the Hierarchical Clustering of Histogram Symbolic Data.,db/series/class/class354034415.html#IrpinoV06,2006,,,
70862,Claus Weihs|Igor Vatolkin|Markus Eichhoff,,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_26,,,series/class/EichhoffVW13,2017-05-16,,,215-224,,,,,,Piano and Guitar Tone Distinction Based on Extended Feature Analysis.,db/series/class/class364228893.html#EichhoffVW13,2013,,,
70863,Edwin Diday|M. Limam|Suzanne Winsberg,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_3,,,series/class/DidayLW05,2017-05-16,,,21-29,,,,,,A Tree Structured Classifier for Symbolic Class Description.,db/series/class/class354028397.html#DidayLW05,2005,,,
70864,Andreas Geyer-Schulz|Bettina Hoser|Markus Franke,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_25,,,series/class/FrankeGH05,2017-05-16,,,222-230,,,,,,Analyzing Trading Behavior in Transaction Data of Electronic Election Markets.,db/series/class/class354028397.html#FrankeGH05,2005,,,
70865,Andreas Christmann|Robert Hable,,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_4,,,series/class/HableC13,2017-05-16,,,27-35,,,,,,Robustness Versus Consistency in Ill-Posed Classification and Regression Problems.,db/series/class/class364228893.html#HableC13,2013,,,
70866,Campo Elías Pardo|Jorge Eduardo Ortiz,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_23,,,series/class/PardoO13,2017-05-16,,,233-241,,,,,,Intrablocks Correspondence Analysis.,db/series/class/class331900034.html#PardoO13,2013,,,
70867,Robert E. Hausman|Wayne S. DeSarbo,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_2,,,series/class/DeSarboH05,2017-05-16,,,11-20,,,,,,An Efficient Branch and Bound Procedure for Restricted Principal Components Analysis.,db/series/class/class354028397.html#DeSarboH05,2005,,,
70868,Bernhard Hausdorf|Christian Hennig,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_4,,,series/class/HennigH06,2017-05-16,,,29-37,,,,,,Design of Dissimilarity Measures: A New Dissimilarity Between Species Distribution Areas.,db/series/class/class354034415.html#HennigH06,2006,,,
70869,Guido Knapp|Joachim Hartung,,Data Analysis and Decision Support,,,,,series/class/354028397,https://doi.org/10.1007/3-540-28397-8_5,,,series/class/HartungK05,2017-05-16,,,39-46,,,,,,Repeated Confidence Intervals in Self-Organizing Studies.,db/series/class/class354028397.html#HartungK05,2005,,,
70870,Bruno D. Zumbo,,Statistical Models for Data Analysis,,,,,series/class/331900031,https://doi.org/10.1007/978-3-319-00032-9_45,,,series/class/Zumbo13,2017-05-16,,,399-407,,,,,,On Matters of Invariance in Latent Variable Models: Reflections on the Concept, and its Relations in Classical and Item Response Theory.,db/series/class/class331900031.html#Zumbo13,,,
70871,J. Douglas Carroll|Stephen L. France|Ulas Akkucuk,,Algorithms from and for Nature and Life,,,,,series/class/331900034,https://doi.org/10.1007/978-3-319-00035-0_14,,,series/class/AkkucukCF13,2017-05-16,,,147-154,,,,,,Visualizing Data in Social and Behavioral Sciences: An Application of PARAMAP on Judicial Statistics.,db/series/class/class331900034.html#AkkucukCF13,2013,,,
70872,Massimo Mucciardi|Pietro Bertuccelli,,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_30,,,series/class/MucciardiB13,2017-05-16,,,251-259,,,,,,Modelling Spatial Variations of Fertility Rate in Italy.,db/series/class/class364228893.html#MucciardiB13,2013,,,
70873,Farid Beninel|Michel Rehomme,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_8,,,series/class/BeninelR06,2017-05-16,,,67-73,,,,,,Evaluation of Allocation Rules Under Some Cost Constraints.,db/series/class/class354034415.html#BeninelR06,2006,,,
70874,Domenico Perrotta|Francesca Torti|Jukka Heikkonen|Marco Riani,,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_5,,,series/class/HeikkonenPRT13,2017-05-16,,,37-44,,,,,,Issues on Clustering and Data Gridding.,db/series/class/class364228893.html#HeikkonenPRT13,2013,,,
70875,Alix Boc|Alpha Boubacar Diallo|Charles F. Delwiche|Hervé Philippe|Vladimir Makarenkov,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_37,,,series/class/MakarenkovBDDP06,2017-05-16,,,341-349,,,,,,New Efficient Algorithm for Modeling Partial and Complete Gene Transfer Scenarios.,db/series/class/class354034415.html#MakarenkovBDDP06,2006,,,
70876,Jean-Michel Poggi|Nathalie Cheze,,Data Science and Classification,,,,,series/class/354034415,https://doi.org/10.1007/3-540-34416-0_23,,,series/class/ChezeP06,2017-05-16,,,213-220,,,,,,Iterated Boosting for Outlier Detection.,db/series/class/class354034415.html#ChezeP06,2006,,,
70877,Emanuela Dreassi,,Classification and Data Mining,,,,,series/class/364228893,https://doi.org/10.1007/978-3-642-28894-4_25,,,series/class/Dreassi13,2017-05-16,,,207-214,,,,,,Shared Components Models in Joint Disease Mapping: A Comparison.,db/series/class/class364228893.html#Dreassi13,2013,,,
